time/total_timesteps,curriculum/eff_scale,reward_terms/stop,reward_terms/alive,reward_terms/coef_rate,reward_terms/vz,curriculum/stance_ratio,reward_terms/hip_roll,reward_terms/residual,reward_terms/motor_vel,time/time_elapsed,curriculum/ctrl_drop_prob,curriculum/ent_coef,reward_terms/residual_rate,reward_terms/torque,reward_terms/assist_pen,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,rollout/ep_len_mean,reward_terms/energy,reward_terms/foot_ahead,reward_terms/ang_xy,reward_terms/foot_slip,reward_terms/overrun,time/iterations,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/stance_time,reward_terms/phase_contact,reward_terms/step_rate,reward_terms/height,time/fps,reward_terms/action_rate,reward_terms/stance,reward_terms/upright,reward_terms/time,curriculum/sprint_dist_m,reward_terms/angmom,reward_terms/air_time,train/clip_range,train/entropy_loss,train/clip_fraction,train/learning_rate,train/approx_kl,train/policy_gradient_loss,train/explained_variance,train/std,train/value_loss,train/n_updates,train/loss
76769280,0.3197952,3.337406398659942e-11,0.0,-0.1900257425522624,-0.06262072959589246,0.576447104,-0.036443389720656985,-0.11328246754210941,-0.0037977117239294286,17782,0.047024640000000006,0.01,0.0,-0.14238792099596792,0.0,3.7619712,5.794718525641823,4661.0,-0.022386205688388214,0.0,-3.8754253001852306e-05,-0.3580874784955179,0.0,4165,5193.8662337099995,-7.610141959078695e-08,0.4127778307073654,0.0,-0.20301386252521014,0.0,-0.0039091528327334065,4317,-0.029974846267996822,-0.001785447573653131,-4.4184038961928027e-07,-0.5,72.96928,0.0,9.223046557356913e-05,0.2,-34.07050323486328,0.1602294921875,0.000261624576,0.016275775,-0.01522364595439285,0.9996873140335083,1.001643419265747,3.634810149669647,16489,1.2037529945373535
76787712,0.319872,1.1418590744587704e-11,0.0,-0.18184046660895184,-0.06151854929987193,0.5764294400000001,-0.03326799431372596,-0.11349004940998274,-0.0038339157443527255,17786,0.04703616,0.01,0.0,-0.14173209535898318,0.0,3.7628928,5.860488696250886,4658.86,-0.02242634658056746,0.0,-3.568776366406314e-05,-0.35774341255214187,0.0,4166,5189.724969020001,-7.782117663655183e-08,0.4147590818108907,0.0,-0.20697813738145518,0.0,-0.0035778281195314485,4317,-0.02989601034099909,-0.000819535337364123,-4.519390611974193e-07,-0.5,72.98079999999999,0.0,6.347620122445126e-05,0.2,-34.06948890686035,0.15489501953125,0.00026161536,0.011418318,-0.007511416357010603,0.999678373336792,1.0013355016708374,4.1067347407341,16493,1.3215457201004028
76806144,0.3199488,1.3441267840797478e-21,0.0,-0.1865572162859184,-0.06013084725977044,0.576411776,-0.03644230345499412,-0.11322850587885666,-0.003802428186116499,17791,0.04704768,0.01,0.0,-0.14297639961639638,0.0,3.7638144,5.779988525159647,4660.29,-0.02229449319029208,0.0,-3.6416613607530765e-05,-0.3443274074281103,0.0,4167,5191.60706864,-7.56285116968633e-08,0.4131721608243015,0.0,-0.2042619056619962,0.0,-0.0034232673416927876,4317,-0.030544392756130245,-0.002125765906809641,-4.470456740212061e-07,-0.5,72.99232,0.0,6.890148506499827e-05,0.2,-34.068654441833495,0.18145751953125,0.00026160614399999997,0.016094068,-0.014393524173647166,0.9998066425323486,1.0014857053756714,2.2818875432014467,16497,0.654213011264801
76824576,0.3200256,0.0013662481644421474,0.0,-0.21091906787042905,-0.07621495422014435,0.576394112,-0.044761478213488394,-0.11334559432563546,-0.003717577298310612,17795,0.0470592,0.01,0.0,-0.15323624549300655,0.0,3.764736,5.494616101622317,4617.95,-0.022252947127994575,0.0,-3.461258371704314e-05,-0.34667046084188935,0.0,4168,5135.51907604,-7.737480861990638e-08,0.3943876552862073,0.0,-0.20046652080618219,0.0,-0.006259930250194647,4317,-0.030586271102052556,-0.0029993440940764013,-4.6328652063911626e-07,-0.5,73.00384,0.0,0.0001665575352186958,0.2,-34.06735401153564,0.15152587890625,0.000261596928,0.013602994,-0.010038990201428533,0.9997319579124451,1.001213788986206,3.8134642601013184,16501,1.185104489326477
76843008,0.3201024,5.3974111100807944e-15,0.0,-0.183879603363681,-0.06277754686167011,0.576376448,-0.037255413754428895,-0.11350297474167308,-0.0037551019544409415,17799,0.04707072,0.01,0.0,-0.13880415513002053,0.0,3.7656576,5.794396905746422,4581.02,-0.02210297892505716,0.0,-3.7345101242890694e-05,-0.35243273885147597,0.0,4169,5090.93680285,-7.911844997776773e-08,0.4111415923087678,0.0,-0.20668712978597834,0.0,-0.003909944987898432,4317,-0.029746085351837488,-0.0005127597841963426,-4.4651884069676335e-07,-0.5,73.01536,0.0,0.00010036845924332738,0.2,-34.0667688369751,0.15665283203125,0.000261587712,0.019672057,-0.004346373374573886,0.9936609864234924,1.0011696815490723,152.84229888916016,16505,148.5029296875
76861440,0.3201792,1.3517649432670536e-15,0.0,-0.1861678265326573,-0.06646541950951798,0.576358784,-0.040380276379603966,-0.1136270388250511,-0.0038320478705330873,17804,0.04708224,0.01,0.0,-0.14095781911420316,0.0,3.7665792,5.740240098100017,4530.43,-0.022391828716143414,0.0,-3.5297134992978734e-05,-0.3439522519397135,0.0,4170,5034.459431349999,-8.545347626290044e-08,0.40858703316966294,0.0,-0.20928415686104765,0.0,-0.003822585388437475,4317,-0.02930620973152884,-0.0007716925779084013,-4.4951703649171905e-07,-0.5,73.02688,0.0,0.00012749507247159878,0.2,-34.06296348571777,0.12701416015625,0.000261578496,0.035595324,-0.0015000035637058318,0.9799245595932007,1.000760555267334,182.3509874343872,16507,101.9633560180664
76879872,0.320256,0.00031606211065427067,0.0,-0.1869458674779928,-0.06006183506885289,0.57634112,-0.03682389209064543,-0.11364482017247995,-0.003839154650233653,17808,0.047093760000000005,0.01,0.0,-0.14026619576637045,0.0,3.7675008,5.776315675000334,4531.62,-0.022126755221028,0.0,-3.633651774430536e-05,-0.33995519291822496,0.0,4171,5036.042129580001,-7.5380239724362e-08,0.41406375365921194,0.0,-0.2069342345821839,0.0,-0.0031872965449508467,4316,-0.029399034737164334,-0.0014669807858980787,-4.4892432417331325e-07,-0.5,73.0384,0.0,8.19223156819741e-05,0.2,-34.06429672241211,0.168365478515625,0.00026156928,0.043426678,0.00014236578135751188,0.9888019561767578,1.000795602798462,148.4495038986206,16509,48.597259521484375
76898304,0.3203328,4.240253254249009e-06,0.0,-0.1864747466961395,-0.06810285777552914,0.576323456,-0.040676731005983804,-0.11347972629312464,-0.003822916856014151,17813,0.04710528,0.01,0.0,-0.13865565180800649,0.0,3.7684224,5.715321091403281,4536.07,-0.021979525009753694,0.0,-3.6103890881109257e-05,-0.34361896555104804,0.0,4172,5039.050208430001,-7.827237832554406e-08,0.40892156655380707,0.0,-0.20900646834456973,0.0,-0.004251135997598059,4316,-0.029854749058658543,-0.0014946856582476143,-4.548675336966126e-07,-0.5,73.04991999999999,0.0,9.22302909505864e-05,0.2,-34.07179565429688,0.15382080078125,0.000261560064,0.013490602,-0.012135805829893797,0.9995673298835754,1.0013636350631714,4.833962750434876,16513,1.4735846519470215
76916736,0.3204096,0.000276990241879971,0.0,-0.19923360919776098,-0.06703997180958013,0.576305792,-0.04358045129519595,-0.11330563758540263,-0.003790423935731771,17817,0.0471168,0.01,0.0,-0.14323813776482963,0.0,3.769344,5.602480183981962,4533.74,-0.02205240559450794,0.0,-3.5708298367563286e-05,-0.3517076268504819,0.0,4173,5042.62981203,-7.388348004072112e-08,0.4031558179061109,0.0,-0.20507152380422358,0.0,-0.004499425017365879,4316,-0.030277626631277848,-0.00408673371171634,-4.481655099746439e-07,-0.5,73.06144,0.0,0.00011230423115193844,0.2,-34.06820220947266,0.1752197265625,0.00026155084799999996,0.0119216535,-0.008147449640091509,0.9992213845252991,1.0012633800506592,8.10987788438797,16517,2.1103029251098633
76935168,0.3204864,8.070130417587614e-10,0.0,-0.18938883095446998,-0.0647179044805915,0.5762881280000001,-0.039488131662453456,-0.11356940138594823,-0.003816582010442036,17822,0.04712832,0.01,0.0,-0.1387513378894309,0.0,3.7702656,5.74179945026171,4530.1,-0.022144577570657003,0.0,-3.643656796595334e-05,-0.3572462493484889,0.0,4174,5039.39181737,-7.665780724759428e-08,0.4070650431529975,0.0,-0.20919247565392216,0.0,-0.003786702371401011,4316,-0.02909356816428394,-0.0014333779110137041,-4.397084864881923e-07,-0.5,73.07296,0.0,9.44006508992364e-05,0.2,-34.067816162109374,0.14656982421875,0.000261541632,0.014235452,-0.012656198628246785,0.9997667670249939,1.0011225938796997,4.546174156665802,16521,1.8378571271896362
76953600,0.3205632,7.04194619983861e-24,0.0,-0.18018627383957692,-0.06259732977342632,0.576270464,-0.038483204990067896,-0.11372593191400493,-0.0038235279576932257,17826,0.04713984,0.01,0.0,-0.1347684800958511,0.0,3.7711872,5.765425062251781,4489.81,-0.02206597749266602,0.0,-3.553740470431209e-05,-0.3352122865193114,0.0,4175,4993.586120760001,-7.904674825770365e-08,0.41457932180970497,0.0,-0.20763921613599645,0.0,-0.003479733642766667,4316,-0.028707007026396083,-0.00042847892428843777,-4.4756401068787345e-07,-0.5,73.08448,0.0,0.00011935706910056372,0.2,-34.06519660949707,0.18292236328125,0.000261532416,0.023798244,-0.0030050753499381243,0.9928073883056641,1.0008883476257324,105.26789226531983,16525,45.08009719848633
76972032,0.32064,0.0006374397133031149,0.0,-0.18339105559680688,-0.05854018492680397,0.5762528,-0.03828692621406734,-0.11342976334196037,-0.0038072263595730635,17830,0.04715136,0.01,0.0,-0.141630941719839,0.0,3.7721088,5.790375514269429,4493.56,-0.022027428214001957,0.0,-3.67024441972831e-05,-0.34196664437023583,0.0,4176,4995.378835139999,-7.418859363725056e-08,0.4104446236940757,0.0,-0.20486582339487205,0.0,-0.004192437209357096,4316,-0.02956568956086187,-0.005343266646187413,-4.4782657313683856e-07,-0.5,73.096,0.0,7.541187612029414e-05,0.2,-34.06544170379639,0.15819091796875,0.0002615232,0.023113588,-0.00481622478691861,0.9869109392166138,1.0010522603988647,112.3845178604126,16529,29.33027458190918
76990464,0.3207168,1.7897885499551102e-28,0.0,-0.18160624279863571,-0.06313928993775868,0.576235136,-0.03919125174200468,-0.1134805817794687,-0.0038540293663749054,17835,0.047162880000000004,0.01,0.0,-0.13826747710835013,0.0,3.7730304,5.789433998319247,4493.82,-0.02193852920577578,0.0,-3.514458463507632e-05,-0.32294626868484133,0.0,4177,4996.77530157,-7.984062156180831e-08,0.4151288103262634,0.0,-0.21142021369759345,0.0,-0.003221636598289982,4316,-0.029735544747046046,-0.00031872986454592494,-4.6596452920514226e-07,-0.5,73.10752,0.0,0.00011121900752186775,0.2,-34.07805290222168,0.220361328125,0.00026151398399999997,0.022524565,-0.005767310515511781,0.9973416924476624,1.0023549795150757,13.082647061347961,16533,2.923003911972046
77008896,0.3207936,4.158662725868281e-12,0.0,-0.1946462607738391,-0.0719889293584985,0.576217472,-0.04491985494194418,-0.11340132457078728,-0.003832490966686909,17839,0.047174400000000005,0.01,0.0,-0.14448797891174384,0.0,3.773952,5.627486100027358,4535.68,-0.02253042354156067,0.0,-3.846756851744239e-05,-0.3530658013978607,0.0,4178,5044.44145335,-8.033347042574984e-08,0.39726032538174905,0.0,-0.20910379279936153,0.0,-0.004403799826349034,4316,-0.03009391209643769,-0.0019333703570830535,-4.5512381076356523e-07,-0.5,73.11904,0.0,0.00011393179496129353,0.2,-34.07300148010254,0.16871337890625,0.000261504768,0.011886642,-0.006683996540959925,0.9995077252388,1.0013411045074463,5.810238933563232,16537,1.7020556926727295
77027328,0.3208704,4.308621374933057e-12,0.0,-0.18107244166242872,-0.060293663615924156,0.576199808,-0.03923094299097427,-0.11361692957527329,-0.0038523706976117114,17844,0.04718592,0.01,0.0,-0.1366243708425676,0.0,3.7748736,5.789263653180712,4539.25,-0.022040945767099956,0.0,-3.681702074441735e-05,-0.32796339582344675,0.0,4179,5047.592485680001,-8.173091925524821e-08,0.4129818798784799,0.0,-0.21155197325532177,0.0,-0.003147465288788625,4316,-0.02878629408787986,-0.001053616614435171,-4.5564886564276835e-07,-0.5,73.13056,0.0,0.00010416617927451928,0.2,-34.06118297576904,0.10411376953125,0.000261495552,0.0121289585,-0.006705995823722333,0.9994274973869324,1.0006005764007568,10.038761734962463,16541,2.7650961875915527
77045760,0.3209472,2.4300170109816815e-11,0.0,-0.18334671303925887,-0.06576280023796421,0.576182144,-0.041254028109228874,-0.1137231109185947,-0.00383580142075738,17848,0.04719744000000001,0.01,0.0,-0.14097767265899036,0.0,3.7757952,5.699812575715246,4546.04,-0.02213929280079244,0.0,-3.604862611416898e-05,-0.3372768018815653,0.0,4180,5055.182876679999,-7.756650817154388e-08,0.40863011897319657,0.0,-0.21790392247512785,0.0,-0.003560529184989498,4316,-0.0291712714006194,-0.0014115865207040236,-4.520741488019409e-07,-0.5,73.14207999999999,0.0,9.982592503850658e-05,0.2,-34.06858310699463,0.1615966796875,0.00026148633599999997,0.016059447,-0.015375564317218959,0.9997186064720154,1.0014578104019165,2.4330169379711153,16545,0.6931719183921814
77064192,0.321024,9.647342569034907e-15,0.0,-0.1776404379336619,-0.0606546939893151,0.57616448,-0.035949824845870566,-0.11361072840462468,-0.0038167528758044473,17853,0.04720896,0.01,0.0,-0.13907065381674244,0.0,3.7767168,5.809944265823873,4549.28,-0.021930849423250104,0.0,-3.617116050143141e-05,-0.33619629581704297,0.0,4181,5058.34455544,-7.673998498874281e-08,0.4160314004391144,0.0,-0.2093006516924258,0.0,-0.0031869034541334197,4316,-0.029662488310566695,-0.000720920495069951,-4.4051768443669667e-07,-0.5,73.1536,0.0,7.866704254411161e-05,0.2,-34.06793346405029,0.230712890625,0.00026147712,0.016982805,-0.009032254456542432,0.999808669090271,1.0012471675872803,2.7783486366271974,16549,0.7036502361297607
77082624,0.3211008,7.242859633605915e-18,0.0,-0.18758901221669144,-0.06586505309356411,0.5761468160000001,-0.040530842233579265,-0.11342272583696479,-0.003806599372576384,17857,0.04722048,0.01,0.0,-0.13972066195125182,0.0,3.7776384,5.697655143980164,4553.26,-0.022064400099705086,0.0,-3.700735706710464e-05,-0.3368352559003644,0.0,4182,5060.95876356,-7.758294756486852e-08,0.4099316267693063,0.0,-0.20982615930675247,0.0,-0.00355112986907322,4316,-0.029492854968530893,-0.0013833394161389702,-4.5311979529704013e-07,-0.5,73.16512,0.0,0.00011501678576072057,0.2,-34.07037506103516,0.18604736328125,0.000261467904,0.01467107,-0.01033381074666977,0.9997637867927551,1.0014866590499878,2.484007179737091,16553,0.6923941373825073
77101056,0.3211776,0.0006878452155050603,0.0,-0.20292581238938837,-0.07034846478260584,0.576129152,-0.04301913156325415,-0.11347887740960158,-0.003799556116025182,17862,0.047232,0.01,0.0,-0.14291015357674403,0.0,3.77856,5.5541950570746215,4563.67,-0.02189431626822849,0.0,-3.598272744767398e-05,-0.3281201858569637,0.0,4183,5070.28626299,-7.898063412179212e-08,0.39879829886689044,0.0,-0.21078041439972547,0.0,-0.004060705952163316,4316,-0.029475337732507528,-0.00246666806871233,-4.5602610878708435e-07,-0.5,73.17663999999999,0.0,0.00013292043392236033,0.2,-34.06471900939941,0.11510009765625,0.000261458688,0.012449477,-0.006772279390133917,0.9997802376747131,1.0008518695831299,3.6574691414833067,16557,1.147770643234253
77119488,0.3212544,1.0339492665164587e-10,0.0,-0.17802808639167303,-0.05852999720406757,0.576111488,-0.036394742922108654,-0.11360274344078425,-0.0037995848744589614,17866,0.047243520000000004,0.01,0.0,-0.13737750402206778,0.0,3.7794816,5.79009230851686,4565.31,-0.021949916641287582,0.0,-3.750027939851603e-05,-0.34337328127081057,0.0,4184,5072.5164611499995,-8.012060272271207e-08,0.41180032807313116,0.0,-0.21110268471018864,0.0,-0.003457418366639862,4316,-0.029372933271232606,-0.0007208200086785426,-4.4077953121948307e-07,-0.5,73.18816,0.0,6.890149476627509e-05,0.2,-34.061964225769046,0.105712890625,0.000261449472,0.011293854,-0.00937719336943701,0.9998235106468201,1.0007630586624146,3.6897942304611204,16561,1.0999970436096191
77137920,0.3213312,0.0003752186591888267,0.0,-0.19448572852461873,-0.06849453171505003,0.576093824,-0.04225591636875471,-0.11361791861396847,-0.0037932422285057057,17870,0.04725504,0.01,0.0,-0.1386053043688349,0.0,3.7804032,5.640262822510696,4596.94,-0.0219200375573082,0.0,-3.402484660192864e-05,-0.3342118304078414,0.0,4185,5105.222855839999,-7.542628905229484e-08,0.4046354354457054,0.0,-0.20742106697466225,0.0,-0.004653098168293947,4316,-0.02889627872390418,-0.0062995669936375225,-4.4877191175526647e-07,-0.5,73.19968,0.0,0.00011501686337093513,0.2,-34.07183475494385,0.1720947265625,0.000261440256,0.018530374,-0.008669206406921148,0.9968745708465576,1.001886248588562,20.24605574607849,16565,4.635627746582031
77156352,0.321408,1.8898091752757416e-23,0.0,-0.17540792009995929,-0.062352395604122916,0.57607616,-0.0370806251511809,-0.11365343944708399,-0.0038508836034118845,17875,0.047266560000000006,0.01,0.0,-0.14002073848565014,0.0,3.7813248,5.831938531764253,4634.11,-0.02230615853198928,0.0,-3.630298043734011e-05,-0.35094827382311516,0.0,4186,5152.98421957,-7.445745915357172e-08,0.4156337270746059,0.0,-0.20253554993719758,0.0,-0.0034070919898285703,4316,-0.02901698236380521,-0.000802234163738388,-4.4928977154378984e-07,-0.5,73.2112,0.0,7.541183731518686e-05,0.2,-34.08571586608887,0.29315185546875,0.00026143103999999996,0.032683678,-0.004336271726060659,0.9886322617530823,1.0028178691864014,170.55597066879272,16569,121.11878967285156
77174784,0.3214848,3.446104200374565e-10,0.0,-0.18267233506308683,-0.06383191500887903,0.576058496,-0.03960110182449658,-0.11369783302296566,-0.0038466848271519363,17879,0.04727808,0.01,0.0,-0.14028449561950243,0.0,3.7822464,5.721833472206078,4673.1,-0.022175584332804185,0.0,-3.5920324068228634e-05,-0.33888545339605847,0.0,4187,5199.9991266199995,-7.978224744059773e-08,0.4102661146814491,0.0,-0.20760276206592068,0.0,-0.0034328274070590022,4316,-0.028549778257084088,-0.000738386662511147,-4.5209817977634137e-07,-0.5,73.22272000000001,0.0,0.00013400547322817147,0.2,-34.077032470703124,0.14295654296875,0.000261421824,0.015785629,-0.006058440590277314,0.9925197958946228,1.0017826557159424,62.27005662918091,16573,25.30589485168457
77193216,0.3215616,0.0006194641727322427,0.0,-0.1964224763391645,-0.06940597868478876,0.576040832,-0.04235015233534665,-0.11352784132271466,-0.003804760072019275,17884,0.0472896,0.01,0.0,-0.14406384857771312,0.0,3.783168,5.636538495506552,4679.54,-0.022192129336612774,0.0,-3.532959632033934e-05,-0.35268378302524256,0.0,4188,5205.00829998,-7.413380286756528e-08,0.40437617231013245,0.0,-0.20462355991106365,0.0,-0.004186562418198518,4316,-0.02934732613970175,-0.0020801280937426236,-4.520100028180871e-07,-0.5,73.23424,0.0,8.897532825358212e-05,0.2,-34.066544914245604,0.098681640625,0.000261412608,0.011556461,-0.011363125429488719,0.9996317028999329,1.0009876489639282,5.713715839385986,16577,2.140471935272217
77211648,0.3216384,1.4233400589222234e-17,0.0,-0.17723034803064427,-0.060625313890080225,0.576023168,-0.03677400198239478,-0.11374150500904873,-0.003871646216965532,17888,0.04730112,0.01,0.0,-0.1398488789155226,0.0,3.7840896,5.82387156720965,4681.2,-0.022313729264673343,0.0,-3.610618599287732e-05,-0.34544591453173124,0.0,4189,5205.9732272,-8.003377325607054e-08,0.41462712129021834,0.0,-0.20811895528295687,0.0,-0.0033333368650200726,4316,-0.029137872739988666,-0.0010392985072803,-4.5066689780513353e-07,-0.5,73.24575999999999,0.0,9.168787316108744e-05,0.2,-34.06467132568359,0.12734375,0.000261403392,0.011547777,-0.012582246214151382,0.9997448921203613,1.0009400844573975,3.7930959939956663,16581,1.0656256675720215
77230080,0.3217152,4.076097001795439e-15,0.0,-0.18681322672380082,-0.06766722322784931,0.5760055040000001,-0.04074522873984316,-0.11370598156295889,-0.003831481967239635,17893,0.04731264,0.01,0.0,-0.13896497107666705,0.0,3.7850112,5.715355269455917,4673.28,-0.02215209651105096,0.0,-3.600105757715719e-05,-0.3402399599280351,0.0,4190,5195.72500228,-8.129291581326726e-08,0.4097105350167364,0.0,-0.20588468995059064,0.0,-0.00395097828854166,4316,-0.028605123613592392,-0.0009021642031375903,-4.4556338286770925e-07,-0.5,73.25728,0.0,0.00010308113996870816,0.2,-34.063850021362306,0.15306396484375,0.00026139417599999997,0.017468404,-0.010709601268172265,0.9996768236160278,1.0009212493896484,4.064534616470337,16585,1.3859773874282837
77248512,0.321792,2.845500977803727e-09,0.0,-0.18638568731817157,-0.06439285044034952,0.57598784,-0.03888885786379079,-0.11369926154120726,-0.0038625321567349424,17897,0.047324160000000004,0.01,0.0,-0.14239417460577877,0.0,3.7859328,5.744322348249602,4673.75,-0.0225044190009563,0.0,-3.670663298274441e-05,-0.3489896544211967,0.0,4191,5197.08085158,-7.723538517613118e-08,0.40934649239530674,0.0,-0.20651576926567117,0.0,-0.003462595142681541,4316,-0.029099291819007223,-0.005141903581262492,-4.4488594486604446e-07,-0.5,73.2688,0.0,7.86671395568798e-05,0.2,-34.06411285400391,0.17874755859375,0.00026138496,0.018936288,-0.004611397883854807,0.9916266202926636,1.001017689704895,74.63753728866577,16589,17.243318557739258
