time/iterations,curriculum/stance_ratio,reward_terms/vz,curriculum/sprint_dist_m,reward_terms/assist_pen,reward_terms/phase_contact,time/time_elapsed,reward_terms/air_time,reward_terms/time,reward_terms/ang_xy,reward_terms/fwd_speed,rollout/ep_rew_mean,reward_terms/lat_vel,reward_terms/clearance,reward_terms/angmom,reward_terms/stop,reward_terms/foot_ahead,curriculum/eff_scale,time/fps,reward_terms/residual_rate,reward_terms/motor_vel,reward_terms/height,reward_terms/residual,curriculum/ent_coef,reward_terms/stance,reward_terms/foot_slip,curriculum/ctrl_jitter_ms,reward_terms/stance_time,reward_terms/hip_roll,time/total_timesteps,reward_terms/alive,reward_terms/overrun,reward_terms/energy,reward_terms/upright,reward_terms/action_rate,reward_terms/step_rate,reward_terms/torque,reward_terms/coef_rate,rollout/ep_len_mean,curriculum/ctrl_drop_prob,train/policy_gradient_loss,train/value_loss,train/explained_variance,train/n_updates,train/entropy_loss,train/approx_kl,train/learning_rate,train/std,train/clip_fraction,train/loss,train/clip_range
4661,0.56768576,-0.26863393151220094,78.6832,0.0,-0.12901708938175313,19791,0.0,-0.5,-0.15865658150544715,1.1872320053459815,-100.81087797999999,-1.793186357168953e-08,0.04164165357483782,-0.08488333679391655,0.0,0.0,0.357888,4340,0.0,-0.0011289583340512064,-0.07298588826690287,-0.09957961019306859,0.01,0.0,-0.09769429094719158,0.0,-0.04450712027028203,-0.015250058212069277,85911552,0.0,0.0,-0.007044146384474035,-0.21996699486511806,-0.021146919776911258,0.0,-0.07919395626310861,-0.08282583767020713,268.55,0.0,-0.013748192647472023,0.016549539333209396,0.9999333620071411,18627,-17.644319438934325,0.022948518,0.00025705344,0.9062133431434631,0.18729248046875,-0.1895672082901001,0.2
4662,0.567668096,-0.27611243432376775,78.69472,0.0,-0.13462244935331896,19795,0.0,-0.5,-0.16556089493527196,1.2093615530479878,-100.27106055,-1.8355841340548906e-08,0.043404765314941605,-0.08685702772428706,0.0,0.0,0.3579648,4340,0.0,-0.0011661894262165455,-0.0750228601456721,-0.09999446260682361,0.01,0.0,-0.10968025612610283,0.0,-0.04079645975758063,-0.015741671760089792,85929984,0.0,0.0,-0.0073225679122015126,-0.22758112572537634,-0.021278409622391536,0.0,-0.08333900613385971,-0.08576369548378744,267.36,0.0,-0.009540889400523157,0.025888967048376798,0.99984210729599,18631,-17.63874864578247,0.020295357,0.000257044224,0.9056420922279358,0.22431640625,-0.18763840198516846,0.2
4663,0.567650432,-0.27182916020476067,78.70624000000001,0.0,-0.1333218502964084,19800,4.882812370649642e-05,-0.5,-0.16556324976084777,1.1971441520690211,-100.74101156,-1.881308257114212e-08,0.042089327054531424,-0.0869449452058112,0.0,0.0,0.3580416,4340,0.0,-0.001160570757354542,-0.07387093333861187,-0.09986497575892016,0.01,-5.096767581460885e-05,-0.1123785303851171,0.0,-0.04302749512135051,-0.015007159574755655,85948416,0.0,0.0,-0.007289916265437972,-0.22529051202606112,-0.021573344584883736,0.0,-0.08262505052410153,-0.08766697867259762,268.38,0.0,-0.011118182935751975,0.018613401055335998,0.99991774559021,18635,-17.635465717315675,0.021241065,0.000257035008,0.9052141904830933,0.2244384765625,-0.18617834150791168,0.2
4664,0.567632768,-0.27697993661197357,78.71776,0.0,-0.13148056788159557,19804,0.0,-0.5,-0.16519137554228933,1.2216104741656215,-100.71330669,-1.838667747404866e-08,0.04156836007154943,-0.08561843645457684,0.0,0.0,0.3581184,4340,0.0,-0.00115451275795929,-0.07555091621013926,-0.10001020659577148,0.01,0.0,-0.11260030502684061,0.0,-0.04391738432362521,-0.01535862390839354,85966848,0.0,0.0,-0.007254705535886982,-0.2270205259355397,-0.021362014750987326,0.0,-0.08300806571864348,-0.08428486288382668,267.9,0.0,-0.006279990379698575,0.0542576995678246,0.9995997548103333,18639,-17.634257221221922,0.018257005,0.000257025792,0.9055947065353394,0.22052001953125,-0.18096047639846802,0.2
4665,0.567615104,-0.27893031643657074,78.72927999999999,0.0,-0.1305225655193935,19808,0.0,-0.5,-0.16593698591352452,1.2303137731271525,-100.70902070999999,-1.80106686511977e-08,0.04127916414254659,-0.08579040831946877,0.0,0.0,0.3581952,4340,0.0,-0.0011566137779099673,-0.07652897311238539,-0.10002955380059102,0.01,0.0,-0.10750566745773649,0.0,-0.04572754833012974,-0.015451727940214646,85985280,0.0,0.0,-0.007242966119056098,-0.22954873628535585,-0.021066716390280706,0.0,-0.0814481833132276,-0.08468112513199753,268.91,0.0,-0.011305592814460396,0.019536968786269426,0.999933123588562,18643,-17.635971355438233,0.01640411,0.000257016576,0.9053907990455627,0.1741943359375,-0.194730743765831,0.2
4666,0.56759744,-0.27308430344903933,78.74080000000001,0.0,-0.1310375258826366,19812,0.0,-0.5,-0.161062332189206,1.2148696402149315,-100.20168428000001,-1.8273615442670498e-08,0.04246065878659003,-0.0847778399376345,0.0,0.0,0.358272,4340,0.0,-0.0011251984443769291,-0.0749887042333685,-0.09988821230895195,0.01,0.0,-0.10696740962000344,0.0,-0.041331804200631775,-0.0155112792127846,86003712,0.0,0.0,-0.007028024805530147,-0.22354201903174664,-0.02099794054554595,0.0,-0.0812274857224454,-0.08294808936556008,266.94,0.0,-0.010497627209406345,0.03373361648991704,0.9998595714569092,18647,-17.635028839111328,0.020278404,0.00025700736,0.905897855758667,0.170166015625,-0.18271861970424652,0.2
4667,0.567579776,-0.26891227431861026,78.75232,0.0,-0.129089825087232,19817,0.0,-0.5,-0.16148111504955265,1.2104130975047258,-100.32292051999998,-1.7866822030438205e-08,0.04222262711867301,-0.08411958344425226,0.0,0.0,0.3583488,4340,0.0,-0.0011283090543968313,-0.07386762571181112,-0.09954201542843696,0.01,0.0,-0.09614303817928938,0.0,-0.04245742934613696,-0.015275394481565945,86022144,0.0,0.0,-0.007084747261694113,-0.21859491432900868,-0.021287161713636794,0.0,-0.08065657592227535,-0.08155820828910824,267.66,0.0,-0.006884420290589333,0.06891946736723184,0.9997156858444214,18651,-17.640245532989503,0.026391804,0.000256998144,0.9068664312362671,0.17735595703125,-0.1553201824426651,0.2
4668,0.5675621120000001,-0.2714105761804255,78.76384,0.0,-0.13415697599305432,19821,0.0,-0.5,-0.16315806181469575,1.1986654160742414,-100.19225842000002,-1.9297520952219948e-08,0.04349723088591785,-0.0860263336472511,0.0,0.0,0.3584256,4340,0.0,-0.0011640707406587567,-0.07412125353888846,-0.09999339526061007,0.01,0.0,-0.1145884618526239,0.0,-0.04276694284635596,-0.015622600166476696,86040576,0.0,0.0,-0.007238178105888074,-0.22228085675681347,-0.02136367538133222,0.0,-0.08278756287507391,-0.0868804564345383,266.54,0.0,-0.009804395772516728,0.025002355501055718,0.9998853206634521,18655,-17.637992286682127,0.021739623,0.00025698892799999996,0.9062552452087402,0.21259765625,-0.1832990199327469,0.2
4669,0.567544448,-0.27906698382312206,78.77536,0.0,-0.13411477422704338,19825,0.0,-0.5,-0.16622998075494821,1.2136103823379836,-100.18967680000002,-1.9378911307680945e-08,0.042786480076922484,-0.08753802839528385,0.0,0.0,0.3585024,4340,0.0,-0.0011645091064211115,-0.07640940314836565,-0.0999842414312679,0.01,0.0,-0.10439029358599856,0.0,-0.04161907654714822,-0.01577766260185157,86059008,0.0,0.0,-0.007303330557817331,-0.2314284310476249,-0.02113453112729146,0.0,-0.08390282447948967,-0.08370969919216716,266.05,0.0,-0.011494735174346715,0.013838842697441577,0.9999412894248962,18659,-17.62936716079712,0.021120239,0.000256979712,0.9053955674171448,0.198876953125,-0.19350484013557434,0.2
4670,0.567526784,-0.2779573254622721,78.78688,0.0,-0.13056193711223385,19829,0.0,-0.5,-0.1647977160082235,1.2187514566285669,-100.23257860000001,-1.853244759217875e-08,0.04167412394052005,-0.08615990990157692,0.0,0.0,0.3585792,4340,0.0,-0.00115234293322684,-0.07611994097134706,-0.10000689417131274,0.01,0.0,-0.11051358855775067,0.0,-0.04313830629851307,-0.015623206629601701,86077440,0.0,0.0,-0.007185156770768509,-0.22842801157205,-0.02086466631182638,0.0,-0.08150646197364653,-0.08321498148676436,267.91,0.0,-0.011626936041284352,0.014570366172119976,0.9999449849128723,18663,-17.623378562927247,0.024266887,0.000256970496,0.9051395058631897,0.201416015625,-0.18802019953727722,0.2
4671,0.56750912,-0.27793188726959644,78.79839999999999,0.0,-0.12924336843215814,19834,0.0,-0.5,-0.1638097075504397,1.2331052645664662,-100.32071091999998,-1.8844607268797804e-08,0.040165444162763214,-0.08597224311165957,0.0,0.0,0.358656,4340,0.0,-0.001154130785509825,-0.07574407127774814,-0.10036142054953047,0.01,0.0,-0.10161861484236545,0.0,-0.04417468036828925,-0.015118394581352149,86095872,0.0,0.0,-0.007153254052356476,-0.2290273555419286,-0.02089611818269679,0.0,-0.08034591025252756,-0.08146852461000371,268.69,0.0,-0.013462290924508125,0.012236954178661108,0.9999537467956543,18667,-17.61682481765747,0.023225281,0.00025696128,0.9051280617713928,0.1890380859375,-0.19833818078041077,0.2
4672,0.567491456,-0.2705843650159124,78.80992,0.0,-0.12847615590140563,19838,0.0,-0.5,-0.1590157848176281,1.2147094757048964,-100.29761332999999,-1.8573594272883573e-08,0.04250180775167705,-0.08366897606848828,0.0,0.0,0.3587328,4340,0.0,-0.0011356017603937662,-0.073322297777833,-0.10042345246261704,0.01,0.0,-0.10800750666348227,0.0,-0.04173192284522682,-0.015203861449666317,86114304,0.0,0.0,-0.0070877521213726,-0.2236108275792589,-0.02042582087774802,0.0,-0.08069953848265937,-0.08037833818726699,266.81,0.0,-0.012212247319985181,0.009755873028188944,0.9999635219573975,18671,-17.60925750732422,0.025826395,0.000256952064,0.9047167301177979,0.217236328125,-0.1918160617351532,0.2
4673,0.567473792,-0.27439560475971647,78.82144,0.0,-0.13484046591594417,19842,0.0,-0.5,-0.1604934326980178,1.2109221771640917,-100.53498799000003,-1.8503077286873802e-08,0.04289671563955844,-0.0858001556041122,0.0,0.0,0.3588096,4340,0.0,-0.0011472414587338125,-0.0741171430457271,-0.10031440577017617,0.01,0.0,-0.10451131625874996,0.0,-0.041035174817403056,-0.015467954788361457,86132736,0.0,0.0,-0.00715676306740765,-0.22734243221842598,-0.020850083873227756,0.0,-0.08144023296516922,-0.0839639831415795,267.24,0.0,-0.009911654173629358,0.028205223381519318,0.9998863935470581,18675,-17.6036789894104,0.022542149,0.000256942848,0.9046840667724609,0.18154296875,-0.18489877879619598,0.2
4674,0.567456128,-0.2752396133447213,78.83296,0.0,-0.1309769189465462,19846,0.0,-0.5,-0.162130447253434,1.210792736744716,-100.42129254000001,-1.9284111020980392e-08,0.04200161813111866,-0.08574036203962343,0.0,0.0,0.3588864,4340,0.0,-0.0011552007685153058,-0.07452856795570074,-0.10048291782014505,0.01,0.0,-0.10574510915979093,0.0,-0.043950482845603905,-0.015790859686655855,86151168,0.0,0.0,-0.007182067432634788,-0.22544530736858995,-0.020851714284715113,0.0,-0.08093773879566121,-0.08489350169092108,267.01,0.0,-0.01024271659553051,0.027678284235298632,0.9998826384544373,18679,-17.60627212524414,0.019534012,0.000256933632,0.9050883054733276,0.202392578125,-0.1819865107536316,0.2
4675,0.567438464,-0.28098229153073795,78.84448,0.0,-0.1328704193248425,19851,0.0,-0.5,-0.16482225073293488,1.2228917902215166,-100.36401997000002,-1.9231984296195197e-08,0.04282209826020614,-0.08673885381974172,0.0,0.0,0.3589632,4340,0.0,-0.0011671837508346824,-0.07612171518674543,-0.10059351776369735,0.01,0.0,-0.10926263816098691,0.0,-0.039813116711835995,-0.016208408700703825,86169600,0.0,0.0,-0.007294542440499905,-0.23256723696104625,-0.020898692520376162,0.0,-0.08303292058612949,-0.08511671442655692,265.78,0.0,-0.009031161013990641,0.07496291399002075,0.999589204788208,18683,-17.60591526031494,0.032038797,0.00025692441599999997,0.9053526520729065,0.2356201171875,-0.1701824814081192,0.2
4676,0.5674208000000001,-0.2712017175478966,78.856,0.0,-0.1341210577185212,19855,4.611540094224943e-05,-0.5,-0.16071417727133908,1.1825330741856979,-100.77698894000001,-1.873058585084036e-08,0.04240752250114573,-0.08833860417563964,0.0,0.0,0.35904,4340,0.0,-0.001141894361690374,-0.07303136878783807,-0.09989507428516085,0.01,0.0,-0.1116145629227286,0.0,-0.0434636918523918,-0.015458468707125923,86188032,0.0,0.0,-0.007133476007314538,-0.23019725081343825,-0.020779219872514756,0.0,-0.08162488931517145,-0.08476027104102107,267.69,0.0,-0.00650756893446669,0.03287957990542054,0.9997846484184265,18687,-17.603808307647704,0.025880814,0.0002569152,0.9051948189735413,0.243505859375,-0.1840689778327942,0.2
4677,0.567403136,-0.27949373812287015,78.86752,0.0,-0.13223940670474932,19859,0.0,-0.5,-0.16531435556527618,1.2291879935751966,-100.36694529999998,-1.9065840782090622e-08,0.043495763582387485,-0.08721380307338361,0.0,0.0,0.3591168,4340,0.0,-0.0011619966939740768,-0.07554967637420536,-0.10053147982975702,0.01,0.0,-0.10450637360278853,0.0,-0.04029217477040624,-0.015412181504808418,86206464,0.0,0.0,-0.007256342118961064,-0.23561592331300268,-0.02080883297410609,0.0,-0.0821309862044976,-0.0849550133448866,265.42,0.0,-0.008491523377597333,0.03587092710658908,0.999757707118988,18691,-17.59921712875366,0.020594632,0.000256905984,0.9045617580413818,0.215869140625,-0.17631560564041138,0.2
4678,0.567385472,-0.27382671587647917,78.87904,0.0,-0.13208059586070992,19863,0.0,-0.5,-0.16095353132817575,1.2097010309786786,-100.15665877999999,-1.8657147069345525e-08,0.042275627973250025,-0.08684670735825352,0.0,0.0,0.3591936,4340,0.0,-0.001151434486460317,-0.07403596525485845,-0.10013644933511441,0.01,0.0,-0.10732634374305182,0.0,-0.04172459907001919,-0.015324196765232945,86224896,0.0,0.0,-0.007203133986230004,-0.22883947236737578,-0.020517229133878066,0.0,-0.08217625084209976,-0.08459872669254083,265.83,0.0,-0.011280124966287986,0.02732110461220145,0.9998602271080017,18695,-17.602100086212157,0.021990564,0.000256896768,0.9053653478622437,0.20284423828125,-0.18964682519435883,0.2
4679,0.567367808,-0.2843711856117308,78.89056,0.0,-0.13383483467035406,19868,0.0,-0.5,-0.16668701600018426,1.2335172303612578,-99.75301937,-1.9921363023484558e-08,0.04318527573518374,-0.08874543899958151,0.0,0.0,0.3592704,4340,0.0,-0.001167511419284042,-0.07696552083966396,-0.10075542890775738,0.01,0.0,-0.09752517080216784,0.0,-0.03642106048128982,-0.016174413685796016,86243328,0.0,0.0,-0.007323307853597801,-0.23650570916850974,-0.021002575662588775,0.0,-0.08320033733699889,-0.08376449216129753,263.38,0.0,-0.012217112712096422,0.01708414382301271,0.9999271631240845,18699,-17.598407077789307,0.022328096,0.000256887552,0.9046098589897156,0.21290283203125,-0.19554343819618225,0.2
4680,0.5673501440000001,-0.2871614207615078,78.90208,0.0,-0.13305888436143182,19872,0.0,-0.5,-0.1679770850195255,1.247776714246224,-99.69407215999999,-1.917319466606481e-08,0.04259908744069022,-0.08763973819881749,0.0,0.0,0.3593472,4340,0.0,-0.0011688615328177172,-0.07822352377385627,-0.1006009222597421,0.01,0.0,-0.10760810632551597,0.0,-0.04017254435166251,-0.016322026438214184,86261760,0.0,0.0,-0.0073465249257396404,-0.23982365691349322,-0.020910535474717475,0.0,-0.0830191074408396,-0.082920545790479,262.25,0.0,-0.012835990753956139,0.013286093203350901,0.9999487996101379,18703,-17.59083137512207,0.019963432,0.000256878336,0.9041658639907837,0.188037109375,-0.19973479211330414,0.2
4681,0.56733248,-0.27861537410040627,78.9136,0.0,-0.12527773900731698,19876,0.0,-0.5,-0.1593844045616435,1.2485015173789697,-99.89967057,-1.8379256348745488e-08,0.04230972901954847,-0.0830352144369719,0.0,0.0,0.359424,4340,0.0,-0.0011236564329326986,-0.07600674531477253,-0.09988731565027957,0.01,0.0,-0.09515039905646328,0.0,-0.038501133249762155,-0.015635252900221067,86280192,0.0,0.0,-0.007013880525997605,-0.22963023081747153,-0.020520428284242064,0.0,-0.08013443583786725,-0.07803158262861125,264.04,0.0,-0.012315693194977939,0.021429948136210443,0.9999162554740906,18707,-17.585790824890136,0.019107185,0.00025686911999999996,0.9040764570236206,0.18751220703125,-0.1929086297750473,0.2
4682,0.567314816,-0.2673960005466587,78.92511999999999,0.0,-0.13380595211562102,19881,0.0,-0.5,-0.16202242485217233,1.2087889364870399,-99.80450487999998,-1.8428947615979434e-08,0.042922562483401344,-0.08501196256778328,0.0,0.0,0.3595008,4340,0.0,-0.001155073125963009,-0.07266939375445654,-0.1004175422621955,0.01,0.0,-0.10555314423877582,0.0,-0.03902033913699496,-0.015593358956954299,86298624,0.0,0.0,-0.007192983389627098,-0.2201151662477527,-0.021135164546200055,0.0,-0.0819311379615226,-0.08388887224725135,264.81,0.0,-0.008859183907043188,0.022000899724662303,0.9998831748962402,18711,-17.583805084228516,0.026776126,0.000256859904,0.9039276242256165,0.22440185546875,-0.18760745227336884,0.2
4683,0.567297152,-0.27257510555311476,78.93664,0.0,-0.13428805180800724,19885,0.0,-0.5,-0.16620259144648775,1.155284612036061,-100.86391774000002,-1.864103243805654e-08,0.04338104617367626,-0.08691961162448719,0.0,0.0,0.3595776,4340,0.0,-0.0011673924056131687,-0.07382399098425411,-0.10015844646918531,0.01,0.0,-0.10387280808604989,0.0,-0.04016318855024616,-0.016213442449253487,86317056,0.0,0.0,-0.00728522509695844,-0.22880604547964095,-0.02145344353083264,0.0,-0.08176825862161591,-0.08392886469255657,266.93,0.0,-0.008920640964061022,0.01657495847903192,0.9999253749847412,18715,-17.57599687576294,0.018721621,0.000256850688,0.9031119346618652,0.21090087890625,-0.18925108015537262,0.2
4684,0.567279488,-0.2746885540088115,78.94816,0.0,-0.13207766022904927,19889,4.882812370649642e-05,-0.5,-0.16545788330250255,1.21434723142417,-101.38370300000001,-1.8880959988673028e-08,0.04257061528378429,-0.0876006021689384,0.0,0.0,0.3596544,4340,0.0,-0.0011530209027109152,-0.07456574602103881,-0.10061743503181976,0.01,-2.0881199514956133e-05,-0.09734899463468434,0.0,-0.04036880744226639,-0.015928280790793656,86335488,0.0,0.0,-0.00722148986609299,-0.23021874132656248,-0.020885065768642037,0.0,-0.08139134192905377,-0.0823352566631849,268.0,0.0,-0.005020456679631025,0.43515060395002364,0.9979193806648254,18719,-17.573475551605224,0.03069908,0.000256841472,0.903567910194397,0.233251953125,-0.036428436636924744,0.2
4685,0.567261824,-0.2808021957124381,78.95967999999999,0.0,-0.13711253509446578,19893,0.0,-0.5,-0.16666780957965183,1.2255907284963348,-100.07680873,-1.9366022951975482e-08,0.04312937608198955,-0.08671050507937379,0.0,0.0,0.3597312,4340,0.0,-0.0011749724499177468,-0.07617582569633033,-0.10068294088997412,0.01,0.0,-0.10854869409629514,0.0,-0.038786235614679754,-0.016407323112643223,86353920,0.0,0.0,-0.007300668596359871,-0.2319336128642503,-0.021386278983419126,0.0,-0.08199598045785314,-0.08555662266096531,263.72,0.0,-0.010261739452835173,0.08276215177029371,0.9994733333587646,18723,-17.581797695159914,0.018449629,0.000256832256,0.9039466381072998,0.1953857421875,-0.17312321066856384,0.2
4686,0.56724416,-0.2752529541619302,78.97120000000001,0.0,-0.13128851554327547,19898,4.882812370649642e-05,-0.5,-0.16377431691597583,1.2203731864235052,-100.33255191000002,-1.787234673062716e-08,0.04238194803841497,-0.0857868561489721,0.0,0.0,0.359808,4340,0.0,-0.0011456901974605726,-0.07500443132507968,-0.10035976568478613,0.01,-7.540540427629422e-08,-0.10573504260905292,0.0,-0.04048124653410115,-0.015867889715938676,86372352,0.0,0.0,-0.007104790537710251,-0.22798851395965716,-0.020808725677270115,0.0,-0.07995201388512875,-0.0811832903001737,264.98,0.0,-0.012003203202039004,0.04845555108040571,0.9997459053993225,18727,-17.581335830688477,0.02050921,0.00025682304,0.9039254188537598,0.1787109375,-0.18866869807243347,0.2
4687,0.567226496,-0.27189596690389406,78.98272,0.0,-0.12803419287369752,19902,0.0,-0.5,-0.16262511246943306,1.2076347665123999,-100.61144756000002,-1.8262612611579584e-08,0.040991994580509936,-0.0845807790663379,0.0,0.0,0.3598848,4340,0.0,-0.0011561333805687234,-0.07416727175973628,-0.10011957806046182,0.01,0.0,-0.10495864969742322,0.0,-0.04348484947695397,-0.01588406138832969,86390784,0.0,0.0,-0.00714324801243094,-0.22195135278144867,-0.020931117237447408,0.0,-0.07977434528117862,-0.07932143873838599,268.62,0.0,-0.01016499534016475,0.06635161470621824,0.9996396899223328,18731,-17.58478717803955,0.017489139,0.000256813824,0.9044210314750671,0.185595703125,-0.1769711673259735,0.2
4688,0.567208832,-0.26782857937822385,78.99423999999999,0.0,-0.13236465853943605,19906,4.77430035567118e-05,-0.5,-0.1620355750125309,1.1870440344330522,-100.61871457000001,-1.8806730723732265e-08,0.04283381874762831,-0.08479059332537552,0.0,0.0,0.3599616,4340,0.0,-0.0011525363583365963,-0.07284008609448808,-0.10028072223428003,0.01,-0.00010279885282739677,-0.10080306574342807,0.0,-0.04070639885160037,-0.01576816174880111,86409216,0.0,0.0,-0.007153609229135879,-0.22250232097457387,-0.021141912244318932,0.0,-0.0812435378214482,-0.08252710768859271,269.01,0.0,-0.011671060253866017,0.021897279471158982,0.9998948574066162,18735,-17.58922529220581,0.022734735,0.00025680460799999997,0.9051127433776855,0.18658447265625,-0.1910073459148407,0.2
