time/iterations,reward_terms/stance_time,reward_terms/clearance,reward_terms/motor_vel,reward_terms/upright,curriculum/ent_coef,curriculum/sprint_dist_m,reward_terms/overrun,reward_terms/coef_rate,rollout/ep_rew_mean,reward_terms/angmom,time/total_timesteps,time/fps,reward_terms/residual,curriculum/stance_ratio,curriculum/ctrl_jitter_ms,reward_terms/fwd_speed,reward_terms/phase_contact,reward_terms/hip_roll,rollout/ep_len_mean,reward_terms/energy,reward_terms/ang_xy,reward_terms/assist_pen,time/time_elapsed,reward_terms/vz,reward_terms/stop,reward_terms/time,reward_terms/alive,reward_terms/air_time,curriculum/ctrl_drop_prob,reward_terms/stance,curriculum/eff_scale,reward_terms/torque,reward_terms/action_rate,reward_terms/lat_vel,reward_terms/height,reward_terms/foot_slip,train/entropy_loss,train/clip_fraction,train/std,train/learning_rate,train/loss,train/n_updates,train/explained_variance,train/approx_kl,train/clip_range,train/policy_gradient_loss,train/value_loss
201,-0.16581567465942093,0.02367817941004522,-8.509284113409258e-05,-0.3202178067581367,0.01,27.304000000000002,0.0,-1.1592355774887415,-168.34759256,-0.12805231558647837,3704832,4536,-0.10167060864608721,0.6464672,0.0,-0.3218683342103662,-0.5685397064280779,-0.056535304269411016,278.68,-0.0006016022291376274,-0.34364201562035807,0.0,816,-0.15762186801377023,0.0,-0.5,0.0,5.4253323469311e-06,0.0,-0.0336150561965631,0.01536,-0.006465686004066638,-0.13417096996665975,-1.5233304317005355e-08,-0.04053541491675373,-0.5442040820855875,-34.073937225341794,0.2202880859375,1.0018584728240967,0.0002990784,-0.35833847522735596,6968,0.8227262496948242,0.022935402,0.2,-0.029371233691927047,0.08983195312321186
202,-0.1561417549156532,0.022800455789555887,-8.130870161486876e-05,-0.3543425658779358,0.01,27.31552,0.0,-1.1671064132705669,-170.62506427,-0.14212335745047347,3723264,4536,-0.10215593465611773,0.646449536,0.0,-0.42905287511531115,-0.5724590981484574,-0.0543492390889404,287.42,-0.0005893244478219126,-0.33137532778309375,0.0,820,-0.17368799750117822,0.0,-0.5,0.0,0.0,0.0,-0.022384713843209007,0.0154368,-0.006385041474361271,-0.13326478362989716,-1.4364012610083235e-08,-0.0451622620697576,-0.5775710485903028,-34.07289981842041,0.240771484375,1.0016562938690186,0.000299073792,-0.3660396933555603,6972,0.8669970631599426,0.02495239,0.2,-0.028115282859653236,0.07809636890888214
203,-0.15951766405325746,0.022678108482160633,-8.181159238084538e-05,-0.3758936963264683,0.01,27.32704,0.0,-1.1514972227940277,-168.73537636,-0.13745539743513746,3741696,4536,-0.10222748138438627,0.6464318720000001,0.0,-0.32645759083959597,-0.5608796346471355,-0.05277721018763801,280.13,-0.0005814490474627197,-0.32084394093254304,0.0,824,-0.17478592023173173,0.0,-0.5,0.0,3.2551955276479325e-06,0.0,-0.025204131276475937,0.0155136,-0.006220859746394935,-0.13100179310970123,-1.4022225225589795e-08,-0.047605497319371276,-0.5392216291630351,-34.07273826599121,0.19454345703125,1.0016016960144043,0.000299069184,-0.3521813750267029,6976,0.8683913946151733,0.020498881,0.2,-0.028363362175878138,0.07745120450854301
204,-0.12405573588006923,0.02684866816299729,-8.485044062285458e-05,-0.35638429903087776,0.01,27.33856,0.0,-1.1273133829523014,-169.96949015,-0.13841135504823487,3760128,4536,-0.10189873966954698,0.646414208,0.0,-0.11591448355219776,-0.5603579100741709,-0.053671518130991004,285.4,-0.0005950745283809272,-0.330189836848024,0.0,828,-0.1670289893111381,0.0,-0.5,0.0,1.2478267308324575e-05,0.0,-0.038411881886202016,0.0155904,-0.006383513235772303,-0.13030167404890342,-1.4281861166961087e-08,-0.04936486740502722,-0.5394518540661191,-34.07662715911865,0.22713623046875,1.002012014389038,0.000299064576,-0.35721492767333984,6980,0.8773820996284485,0.022029947,0.2,-0.02788205599063076,0.08022991418838502
205,-0.12411256720952224,0.02812177447259502,-8.523937774735542e-05,-0.3421207643863685,0.01,27.35008,0.0,-1.132978979407884,-167.123412,-0.14025469312500227,3778560,4535,-0.1019421268452849,0.646396544,0.0,-0.011703698571601215,-0.5702654966861862,-0.05975583356298992,275.07,-0.0006102957926676702,-0.34943927257700796,0.0,833,-0.17186732759045814,0.0,-0.5,0.0,1.6275929131855567e-06,0.0,-0.04747813942909622,0.0156672,-0.006540800692467038,-0.13276553340772052,-1.4335240451061687e-08,-0.04930997064028104,-0.5855958657114589,-34.07754211425781,0.2329833984375,1.0019668340682983,0.000299059968,-0.3513193130493164,6984,0.8624049425125122,0.02185819,0.2,-0.026993784902151673,0.09283005893230438
206,-0.12347658086380559,0.02465511179596709,-8.498302183511401e-05,-0.33378570217387726,0.01,27.3616,0.0,-1.105208474756011,-166.33668976999996,-0.13613246327939646,3796992,4535,-0.10209382844862068,0.64637888,0.0,0.03770323663721083,-0.5545265737346168,-0.06552868128561727,272.72,-0.0005979241330010584,-0.33536188405103695,0.0,837,-0.17658704513559229,0.0,-0.5,0.0,1.085058708364765e-06,0.0,-0.047190435862707075,0.015744,-0.006311683372275796,-0.12963863623340138,-1.4182991271461522e-08,-0.04764623207944066,-0.5666000554225497,-34.06885261535645,0.206201171875,1.0010623931884766,0.00029905536,-0.34827664494514465,6988,0.8496690988540649,0.019938314,0.2,-0.02694349401863292,0.10412962846457958
207,-0.10741120474024986,0.02862990355725443,-8.524275648494385e-05,-0.31961644530969785,0.01,27.37312,0.0,-1.133708137344724,-163.12157147999997,-0.13674686649566622,3815424,4535,-0.10154266592168613,0.6463612160000001,0.0,0.008638881270998123,-0.5719870776045125,-0.057215984623036203,260.26,-0.0006024662100900547,-0.3470108522786752,0.0,841,-0.16709208943028828,0.0,-0.5,0.0,0.0,0.0,-0.043568493218496256,0.0158208,-0.006451925326268557,-0.1314736838310194,-1.4087925872606848e-08,-0.0494446069028577,-0.575588807227331,-34.06251735687256,0.2168701171875,1.0010607242584229,0.000299050752,-0.3480296730995178,6992,0.8568145632743835,0.022028197,0.2,-0.02576819354435429,0.11318551525473594
208,-0.13431438084969866,0.028429733310720875,-8.632788731744069e-05,-0.3191316478967716,0.01,27.38464,0.0,-1.1141938973998142,-166.83861387999997,-0.13016413447778166,3833856,4535,-0.10186751384287793,0.646343552,0.0,0.09548079534633563,-0.5636956555053106,-0.05652635538978363,274.95,-0.0006114086444894504,-0.3326888895001907,0.0,845,-0.16475057084532987,0.0,-0.5,0.0,2.1701271180063486e-06,0.0,-0.04886744942365781,0.0158976,-0.006456655453563314,-0.1310911354744529,-1.4003477243945753e-08,-0.046935459975601786,-0.5661509852279905,-34.07121067047119,0.22178955078125,1.001636266708374,0.000299046144,-0.3539991080760956,6996,0.8828205466270447,0.022322379,0.2,-0.027081964327953754,0.09620287008583546
209,-0.1337612556477931,0.02382509323989186,-8.546899542666238e-05,-0.33768788985883597,0.01,27.396160000000002,0.0,-1.149457328792416,-167.53616299,-0.12371295258967346,3852288,4535,-0.10219660999727491,0.646325888,0.0,-0.056698678852299365,-0.5729940374921229,-0.05762149883949877,277.65,-0.0006034644875735591,-0.3208633271618307,0.0,849,-0.1630016401851022,0.0,-0.5,0.0,1.085049007087946e-06,0.0,-0.04981850371406075,0.0159744,-0.006375382019380761,-0.128809415473789,-1.3954062530849513e-08,-0.04652454377274672,-0.5448904004238054,-34.07371807098389,0.21527099609375,1.0016937255859375,0.00029904153599999997,-0.32737118005752563,7000,0.8661012053489685,0.01895976,0.2,-0.023820230655837805,0.1293748736381531
210,-0.1835495289657653,0.026946774564088682,-8.586158499316953e-05,-0.3418265429156889,0.01,27.40768,0.0,-1.1481560919525053,-171.81261015,-0.13837960384596915,3870720,4534,-0.10221074109010436,0.646308224,0.0,-0.16795618286632003,-0.5696118168027017,-0.05919995800124003,294.08,-0.000601998471386271,-0.32105761417002676,0.0,853,-0.1922891134728634,0.0,-0.5,0.0,3.2551955276479325e-06,0.0,-0.032013604817198164,0.0160512,-0.006347344988139275,-0.12860052569083383,-1.3845044502921548e-08,-0.053024139048163735,-0.5705641378565293,-34.0755220413208,0.23372802734375,1.001922369003296,0.00029903692799999995,-0.36456844210624695,7004,0.8930584788322449,0.024252618,0.2,-0.029606675275135785,0.08807160779833793
211,-0.13358468060161816,0.024437002541462673,-8.770622125534664e-05,-0.3324383798458753,0.01,27.4192,0.0,-1.1499025277277213,-165.98100031,-0.12888116909611014,3889152,4534,-0.10221734244024056,0.6462905600000001,0.0,0.11348192513247252,-0.5720906334650865,-0.062477933350545856,271.7,-0.0006213535207140044,-0.32829468288804864,0.0,857,-0.15034157405898813,0.0,-0.5,0.0,0.0,0.0,-0.07716076917202191,0.016128,-0.006658130412599295,-0.1294464520563305,-1.4905122875977723e-08,-0.044934748781382525,-0.5841199022519293,-34.07813472747803,0.2327880859375,1.0020835399627686,0.00029903232,-0.34527337551116943,7008,0.8858656287193298,0.02222294,0.2,-0.026513038866687565,0.11222858987748623
212,-0.1455619541876432,0.027588462579677335,-8.770549793966574e-05,-0.31051149585454696,0.01,27.43072,0.0,-1.1191282796959707,-168.47019476999998,-0.13154095217794579,3907584,4534,-0.10213295981090337,0.646272896,0.0,0.15994369335385805,-0.5591236212168613,-0.06185071977739715,282.49,-0.000609903904763076,-0.3221373248383142,0.0,861,-0.17164441177780748,0.0,-0.5,0.0,1.4648394426330924e-05,0.0,-0.05837018019409119,0.0162048,-0.006328719593619365,-0.12890459894230208,-1.3675296155114991e-08,-0.04920151431546156,-0.5578908910659917,-34.07746505737305,0.2197998046875,1.001948595046997,0.00029902771199999997,-0.3492228388786316,7012,0.8802450299263,0.022824641,0.2,-0.030161555274389684,0.11069816164672375
213,-0.12957941602346384,0.025168003878664233,-8.762159569905998e-05,-0.32584628379128083,0.01,27.442239999999998,0.0,-1.1472605221750056,-165.45745148999998,-0.12601202882394943,3926016,4534,-0.1017741384227923,0.646255232,0.0,0.06825887359195056,-0.5864612381109608,-0.058058494077225964,270.39,-0.00062546358500739,-0.32777677696668683,0.0,865,-0.15801944258707634,0.0,-0.5,0.0,0.0,0.0,-0.038057712738868404,0.0162816,-0.00663969314450607,-0.13161022201954672,-1.4543303298953258e-08,-0.046292279942893,-0.5591843894406852,-34.070547866821286,0.23079833984375,1.0014865398406982,0.000299023104,-0.34476378560066223,7016,0.8805366158485413,0.023689087,0.2,-0.028273186704609543,0.12031009420752525
214,-0.0993070960765989,0.026481464086049802,-8.880620519635882e-05,-0.323426767546471,0.01,27.45376,0.0,-1.123291295984806,-162.59997146999999,-0.126188264026873,3944448,4534,-0.10171631300500684,0.646237568,0.0,0.19992012420931882,-0.5647637151638105,-0.05802367363022329,258.77,-0.0006282115007365711,-0.3382392474784563,0.0,869,-0.15754916551164994,0.0,-0.5,0.0,1.6275929131855567e-06,0.0,-0.046076258389374895,0.0163584,-0.006706407059649492,-0.13053449764147804,-1.4362236913530517e-08,-0.048097199420586406,-0.570059645537421,-34.06967754364014,0.2282958984375,1.001366138458252,0.000299018496,-0.3481272757053375,7020,0.8816007375717163,0.022965753,0.2,-0.027630785005749205,0.10980195216834546
215,-0.10376536695791098,0.02657312942763053,-9.011735950001845e-05,-0.32137987680332597,0.01,27.46528,0.0,-1.1340270087246969,-161.31615552,-0.1333905146394922,3962880,4534,-0.10157829890817599,0.6462199040000001,0.0,0.1007617712351929,-0.5637243126428603,-0.054184911891471184,253.76,-0.000642885090055994,-0.3443063419980761,0.0,874,-0.168337885752955,0.0,-0.5,0.0,0.0,0.0,-0.03967792602910219,0.0164352,-0.006906039057374008,-0.13050859980772664,-1.4575336674851893e-08,-0.050684564039109904,-0.5998429300427213,-34.071566581726074,0.2221435546875,1.001812219619751,0.00029901388799999997,-0.3238479197025299,7024,0.859220027923584,0.022515643,0.2,-0.028524541086517273,0.15150411278009415
216,-0.1287676551696172,0.028896473039196624,-8.694485375764081e-05,-0.33566153697671913,0.01,27.4768,0.0,-1.130789356939783,-165.03597212,-0.1449816268038687,3981312,4534,-0.10166158530558896,0.64620224,0.0,0.060763135479974445,-0.5645328548952991,-0.05940741462453066,268.54,-0.0006301693401503625,-0.3342427001588448,0.0,878,-0.19798591400853838,0.0,-0.5,0.0,0.0,0.0,-0.04418339481430696,0.016512,-0.0067569536563447,-0.12991497525032222,-1.546895725891989e-08,-0.053872401935803046,-0.5828501741732388,-34.070101737976074,0.218994140625,1.0014164447784424,0.00029900928,-0.3330666720867157,7028,0.8682311177253723,0.022167355,0.2,-0.027414480736479164,0.13952023088932036
217,-0.11207997895932446,0.031233721527037444,-9.103821318854136e-05,-0.30220142615792867,0.01,27.48832,0.0,-1.1286298309216667,-163.45201959000002,-0.1356821894177553,3999744,4533,-0.10133205281417466,0.646184576,0.0,0.18054067962206974,-0.5589970478284856,-0.06323083692875824,262.64,-0.0006450096999541032,-0.34587216981962693,0.0,882,-0.1788885625567189,0.0,-0.5,0.0,1.6275929131855567e-06,0.0,-0.04659012974306535,0.0165888,-0.006806739201801507,-0.1322706398410472,-1.5322232210591615e-08,-0.050602755081318215,-0.597562855662289,-34.07096652984619,0.205810546875,1.001469612121582,0.000299004672,-0.3249295949935913,7032,0.8961265087127686,0.021339398,0.2,-0.026002387038897724,0.14773515686392785
218,-0.10455612337197333,0.02824545020001808,-9.003100967154928e-05,-0.28762703288064967,0.01,27.49984,0.0,-1.10856921040608,-159.72105835,-0.13289427314900815,4018176,4533,-0.10162785782087172,0.646166912,0.0,0.3867580811768002,-0.5669207761348497,-0.05786777342149062,250.25,-0.0006415418447102035,-0.3332217345264017,0.0,886,-0.17801754229526942,0.0,-0.5,0.0,0.0,0.0,-0.05419794738370384,0.0166656,-0.006685098438140021,-0.1292265719096672,-1.3524752556366849e-08,-0.05458070689958659,-0.5956182210281407,-34.068353462219235,0.20418701171875,1.0012117624282837,0.000299000064,-0.3149529993534088,7036,0.8692241907119751,0.022401113,0.2,-0.026245499169453977,0.1854702889919281
219,-0.10292173382670929,0.031455889308158666,-8.838190052104351e-05,-0.3295822988488506,0.01,27.51136,0.0,-1.1071256447343725,-159.99430928,-0.1388527281804884,4036608,4533,-0.10184318998039751,0.6461492480000001,0.0,0.18025930228580817,-0.5517522423687528,-0.056181987330300553,251.16,-0.0006373730452299937,-0.3240118141083974,0.0,890,-0.18283085192982895,0.0,-0.5,0.0,5.42524503543973e-07,0.0,-0.04754184397230353,0.0167424,-0.006873116591405437,-0.12932009654203938,-1.3535874624039034e-08,-0.055989307450871224,-0.5793612216949788,-34.06850662231445,0.19404296875,1.0015339851379395,0.000298995456,-0.3210744261741638,7040,0.8753977417945862,0.017983135,0.2,-0.02583511918783188,0.17336682453751565
220,-0.09478794929034645,0.03238981834924715,-9.053714035518248e-05,-0.29459689763108954,0.01,27.52288,0.0,-1.0694410323817758,-159.27398939,-0.1387349013278385,4055040,4533,-0.10180014026813954,0.646131584,0.0,0.48791297966744007,-0.5493514297656762,-0.059703948051646215,248.83,-0.0006388987286469705,-0.34198309901669804,0.0,894,-0.19385530043614257,0.0,-0.5,0.0,0.0,0.0,-0.0518538138990457,0.0168192,-0.006716279261610288,-0.12890680752585892,-1.3359474508166041e-08,-0.060703831601933156,-0.6047642748373188,-34.071128845214844,0.19801025390625,1.0013024806976318,0.000298990848,-0.31770506501197815,7044,0.8923563361167908,0.018369738,0.2,-0.024091294221580028,0.16608720496296883
221,-0.09541456171427853,0.03297960458979379,-9.349015751664539e-05,-0.2861014406198048,0.01,27.5344,0.0,-1.0965825609791002,-157.05882438,-0.12857034213931262,4073472,4533,-0.10216433401222685,0.64611392,0.0,0.4094221080545475,-0.5641867770966714,-0.057344828642319,239.84,-0.0006626378950170969,-0.3324848378677055,0.0,898,-0.17673414268698753,0.0,-0.5,0.0,0.0,0.0,-0.04774190808715673,0.016896,-0.006961044589242123,-0.12774877110170904,-1.3529434539630477e-08,-0.050739874794976624,-0.6103960243852745,-34.07170524597168,0.2079833984375,1.0016260147094727,0.00029898624,-0.3092077970504761,7048,0.8821665048599243,0.021273317,0.2,-0.02728509638691321,0.18080052882432937
222,-0.07883432622475084,0.03444342807007994,-9.500293087320364e-05,-0.2940799354238069,0.01,27.54592,0.0,-1.079918419497278,-156.86189282999996,-0.14033016362175896,4091904,4532,-0.10119867334029639,0.646096256,0.0,0.4500337373621302,-0.5638736623972775,-0.05699718234304198,238.52,-0.000676026333035799,-0.35817825157167105,0.0,902,-0.17696349667260478,0.0,-0.5,0.0,0.0,0.0,-0.06019530492084836,0.0169728,-0.007188368630684479,-0.12922979495118794,-1.3722346302733193e-08,-0.054488117968665054,-0.6126261550198993,-34.07358226776123,0.20701904296875,1.0016651153564453,0.000298981632,-0.29994937777519226,7052,0.8741879463195801,0.020898545,0.2,-0.027829494909383357,0.2044040836393833
223,-0.0919344762822018,0.031580829247073776,-9.19348716181255e-05,-0.3062736016502612,0.01,27.55744,0.0,-1.0795858328162042,-157.31785325,-0.14622552328975622,4110336,4532,-0.10156760808067396,0.6460785920000001,0.0,0.3974222918321959,-0.563184000874651,-0.060847153578495586,240.87,-0.0006545127035304291,-0.3458964995496332,0.0,906,-0.1910857791300722,0.0,-0.5,0.0,0.0,0.0,-0.05440746221986312,0.0170496,-0.006897507823057808,-0.12911044958905424,-1.4096732340281745e-08,-0.060356117628388134,-0.6058455114761231,-34.07236194610596,0.2046630859375,1.0015478134155273,0.000298977024,-0.2935599684715271,7056,0.8589344620704651,0.019426348,0.2,-0.02566865156404674,0.21212554052472116
224,-0.09865212736703041,0.03202826997963473,-9.56734684688444e-05,-0.27812284499815926,0.01,27.56896,0.0,-1.110545103441822,-156.24603847,-0.12565804244063494,4128768,4532,-0.10190562077405091,0.646060928,0.0,0.4568618172632363,-0.5750179953942378,-0.05679602840306541,236.72,-0.0006690385818580402,-0.33763362488799115,0.0,910,-0.16609157285687953,0.0,-0.5,0.0,3.7977200311919055e-06,0.0,-0.049552208985095825,0.0171264,-0.007009105268075171,-0.13081191710705498,-1.302052481237364e-08,-0.04985919663940197,-0.6229188933674299,-34.07231884002685,0.193408203125,1.001494288444519,0.00029897241599999996,-0.3283120393753052,7060,0.8894534111022949,0.018378457,0.2,-0.028575641312636436,0.1573654480278492
225,-0.10620747624812389,0.03236974195971133,-9.536993261744173e-05,-0.268785431804929,0.01,27.58048,0.0,-1.0961849402481003,-160.30483873,-0.13780311188639105,4147200,4532,-0.10183387580030753,0.646043264,0.0,0.31319455079669,-0.5618859334994796,-0.0589806031378808,253.09,-0.0006740181814679733,-0.3377669484261932,0.0,914,-0.19440366770181355,0.0,-0.5,0.0,1.1935742804780602e-05,0.0,-0.0404115483013105,0.0172032,-0.007017678770259879,-0.12973159995859002,-1.3789275616782918e-08,-0.053517318345806246,-0.6141988362799438,-34.0711633682251,0.20377197265625,1.0015238523483276,0.000298967808,-0.3157382905483246,7064,0.8914961814880371,0.022144768,0.2,-0.02873110311338678,0.18736177384853364
226,-0.12022762418524104,0.03217345887583467,-9.010928498934243e-05,-0.3090946221177372,0.01,27.592,0.0,-1.0997020187591986,-161.95309304000003,-0.14685230675688493,4165632,4532,-0.102193498815909,0.6460256,0.0,0.23984430677518326,-0.5612873588978219,-0.05778240820853131,259.12,-0.0006436339428234483,-0.3286860810599322,0.0,919,-0.2047319155272228,0.0,-0.5,0.0,0.0,0.0,-0.03846069036659058,0.01728,-0.006810293950016173,-0.12832299237567735,-1.2578528983375746e-08,-0.054952951290455715,-0.591579442317245,-34.06307144165039,0.18741455078125,1.0007989406585693,0.0002989632,-0.300523042678833,7068,0.8793274164199829,0.019573921,0.2,-0.028536291368072852,0.19113336876034737
227,-0.07899762080018667,0.03421243207932714,-9.539234998363686e-05,-0.28449258480319195,0.01,27.60352,0.0,-1.0706681433901375,-158.80320138,-0.1464215335718969,4184064,4532,-0.10158440822086642,0.6460079360000001,0.0,0.604696289054618,-0.5499972346153139,-0.06196251283954452,248.37,-0.0006744723794598283,-0.35772313192174293,0.0,923,-0.19923075076605914,0.0,-0.5,0.0,0.0,0.0,-0.05305593473023775,0.0173568,-0.007065486827553973,-0.12798981914463556,-1.348957926663495e-08,-0.06022945861819272,-0.6456739027005761,-34.061319541931155,0.20426025390625,1.0010647773742676,0.00029895859199999996,-0.32954007387161255,7072,0.90603107213974,0.021379748,0.2,-0.02914828509092331,0.16256814152002336
228,-0.10185920357374319,0.03028550596964406,-9.469097496036878e-05,-0.2541673488985093,0.01,27.61504,0.0,-1.0800768687959597,-156.58824745,-0.12708742347967605,4202496,4532,-0.10186050287409983,0.645990272,0.0,0.4688631578345936,-0.5674160035577649,-0.058278435874088236,238.79,-0.0006692025363358482,-0.32615568961404373,0.0,927,-0.18311172240768803,0.0,-0.5,0.0,1.0308140190318227e-05,0.0,-0.06750656142198282,0.0174336,-0.007054864405842357,-0.12908271373213773,-1.2642873557630324e-08,-0.05344981485486604,-0.6081010784459902,-34.06761226654053,0.206591796875,1.001307487487793,0.000298953984,-0.2856005132198334,7076,0.8613682389259338,0.021687288,0.2,-0.026615360705181956,0.24790894016623496
