time/iterations,curriculum/ent_coef,reward_terms/lat_vel,reward_terms/vz,curriculum/ctrl_jitter_ms,time/fps,rollout/ep_len_mean,reward_terms/motor_vel,reward_terms/residual,reward_terms/action_rate,reward_terms/energy,reward_terms/angmom,reward_terms/residual_rate,reward_terms/duty_sym,reward_terms/stop,time/time_elapsed,reward_terms/hip_roll,reward_terms/fwd_speed,ankle/ankle_defl_peak,reward_terms/ang_xy,reward_terms/upright,reward_terms/stance,curriculum/ctrl_drop_prob,reward_terms/torque,reward_terms/assist_pen,reward_terms/alive,reward_terms/foot_slip,reward_terms/coef_rate,reward_terms/height,reward_terms/foot_ahead,reward_terms/air_time,reward_terms/overrun,reward_terms/clearance,curriculum/eff_scale,curriculum/sprint_dist_m,reward_terms/phase_contact,reward_terms/stance_time,rollout/ep_rew_mean,curriculum/stance_ratio,reward_terms/time,time/total_timesteps,ankle/ankle_spring_trq_peak,reward_terms/step_rate,ankle/ankle_spring_energy_peak,train/approx_kl,train/n_updates,train/learning_rate,train/entropy_loss,train/explained_variance,train/std,train/policy_gradient_loss,train/clip_fraction,train/loss,train/clip_range,train/value_loss
342,0.01,-1.1459356362463824e-08,-0.23415820202271329,0.0,2773,63.39,-2.270764270905254e-05,-0.07653414454977765,-0.19949957598740564,-0.0002772817470500487,-0.2795542909337656,0.0,0.0,0.0,2273,-0.02824267140526504,-2.0602318338800014,0.09786551674012756,-0.10509501258541115,-0.563288847129367,-0.03648765791694378,0.0,-0.00801787220232807,0.0,0.0,-0.13024868912982607,-1.3345692617205385,-0.09382725862011392,0.0,0.0,0.0,0.056090966823569795,0.1047552,40.71328,-0.46876021520647065,-0.011822892066750986,-163.19203051,0.625906304,-0.5,6303744,34.252930859044646,-0.009917534722222154,1.6788136647698435,0.018627247,1364,0.000287429376,-33.92175216674805,0.9698572158813477,0.9948199987411499,-0.01706890797941014,0.16854248046875,-0.3728768825531006,0.2,0.0007068379316478967
343,0.01,-1.1155633507416531e-08,-0.2348152422269557,0.0,2773,62.13,-2.269298275923594e-05,-0.07634055582365884,-0.20055344176650713,-0.00027795572803833023,-0.27967298411988073,0.0,0.0,0.0,2279,-0.028535490404502546,-2.0667770866292696,0.10466994049837605,-0.10392318991620444,-0.5642796199834536,-0.037445190485653555,0.0,-0.007944431069599302,0.0,0.0,-0.12596664422082018,-1.3386335424337994,-0.09361944121704294,0.0,0.0,0.0,0.05683834484926394,0.1050624,40.75936,-0.4657810001346215,-0.01212725369583091,-161.93656108999997,0.625835648,-0.5,6322176,36.63447917443162,-0.010091145833333266,1.9446097824939501,0.017216254,1368,0.000287392512,-33.920298194885255,0.9719090461730957,0.9948541522026062,-0.01887557269074023,0.16890869140625,-0.3739067614078522,0.2,0.0006581664609257131
344,0.01,-1.1567024929278202e-08,-0.23136290752940317,0.0,2773,62.83,-2.3103572583807976e-05,-0.07675883870918404,-0.20166846590073978,-0.00027766959598422435,-0.2786458758236732,0.0,0.0,0.0,2286,-0.029064454947537996,-2.0439903988143886,0.10155019999668011,-0.10541692145407203,-0.5526400706256122,-0.04232626928071811,0.0,-0.007852931000374408,0.0,0.0,-0.14619691317600014,-1.3382298641433084,-0.09158259812942895,0.0,0.0,0.0,0.054997136573334666,0.1053696,40.80544,-0.47370586769146406,-0.01372718583055151,-162.63030744,0.625764992,-0.5,6340608,35.54256999883804,-0.00989583333333326,1.8047020385899188,0.020233175,1372,0.000287355648,-33.92849254608154,0.9717503786087036,0.9953687191009521,-0.019559326209127904,0.17008056640625,-0.3770453631877899,0.2,0.0006576021056389436
345,0.01,-1.1391580794620114e-08,-0.23068263895874525,0.0,2773,62.98,-2.2871262891687716e-05,-0.07640338452485847,-0.20045279798835763,-0.0002749488302356732,-0.2748072402503901,0.0,0.0,0.0,2292,-0.029169627798265048,-2.045626310534615,0.09952946844569233,-0.10379802982735646,-0.5546589177594498,-0.04216854730760519,0.0,-0.007806194833041289,0.0,0.0,-0.13299100160941155,-1.3331523657311315,-0.09181492635725867,0.0,0.0,0.0,0.055472011848543376,0.1056768,40.85152,-0.47060485825596415,-0.013238362723819187,-162.78555961,0.625694336,-0.5,6359040,34.83531395599231,-0.010134548611111018,1.7428025160124876,0.018680125,1376,0.00028731878399999996,-33.92906227111816,0.9704939723014832,0.9950785636901855,-0.018541881523560733,0.16475830078125,-0.3772391676902771,0.2,0.0006983099272474646
346,0.01,-1.116136740170147e-08,-0.2287391244053364,0.0,2773,63.53,-2.325242876521754e-05,-0.07610218164622723,-0.2009046715626939,-0.00027926125398976503,-0.27957647731387664,0.0,0.0,0.0,2299,-0.030621905270001526,-2.0450944178022596,0.09673842184676493,-0.10271904239754528,-0.5554572372165122,-0.04935347278446374,0.0,-0.0078227097401287,0.0,0.0,-0.13431032853518207,-1.3394123346481697,-0.09133151665530465,0.0,0.0,0.0,0.055806755127334434,0.105984,40.8976,-0.4695590666896132,-0.013286648290684551,-163.35595929999997,0.62562368,-0.5,6377472,33.85844764636772,-0.00997178819444437,1.6571545170611115,0.019539714,1380,0.00028728191999999997,-33.926066398620605,0.9712572693824768,0.9951402544975281,-0.018949115241412073,0.1850830078125,-0.37712427973747253,0.2,0.0006789083010517061
347,0.01,-1.1358114120264682e-08,-0.2381034943584482,0.0,2773,62.28,-2.312308869067805e-05,-0.0764962879899955,-0.19849066572556212,-0.00027969823261742255,-0.2783524178688348,0.0,0.0,0.0,2305,-0.03172390474177051,-2.074696753547232,0.10441024067846061,-0.10393975091377375,-0.5683335324170278,-0.04916555927050205,0.0,-0.007923098275103615,0.0,0.0,-0.13114370206882253,-1.343948327806862,-0.0949075470458418,0.0,3.2552052289247513e-06,0.0,0.057175215063892657,0.1062912,40.94368,-0.46432546067649444,-0.012554770146380179,-162.09314028000003,0.625553024,-0.5,6395904,36.54358423746121,-0.010015190972222152,1.907772445751358,0.017478487,1384,0.000287245056,-33.92903289794922,0.9758257269859314,0.9953715801239014,-0.019992204289883374,0.1599853515625,-0.3784584701061249,0.2,0.0005762745844549499
348,0.01,-1.1434365281453147e-08,-0.23551015489012764,0.0,2773,62.81,-2.3584977572787622e-05,-0.0766205482077954,-0.19850376987676804,-0.00027962337775175273,-0.2747696356119448,0.0,0.0,0.0,2312,-0.030564125092955235,-2.0605723670950913,0.10084103322093116,-0.1040445197072636,-0.5640723666136366,-0.04536405970119819,0.0,-0.007883934011858093,0.0,0.0,-0.12785503885646024,-1.3358736819803851,-0.09461016496024553,0.0,0.0,0.0,0.056265808265533575,0.1065984,40.98976,-0.4637449058246364,-0.012099584252508875,-162.61679834999998,0.625482368,-0.5,6414336,35.294361627325905,-0.010156249999999926,1.7937559601724196,0.019104712,1388,0.000287208192,-33.92551460266113,0.9738715291023254,0.9950182437896729,-0.018727358733303844,0.171337890625,-0.3731079399585724,0.2,0.0006236371817067265
349,0.01,-1.087236859490539e-08,-0.23500040933249014,0.0,2773,63.67,-2.349570281049963e-05,-0.07683629751446411,-0.19976882027203902,-0.00028120108504380107,-0.27627718995620654,0.0,0.0,0.0,2319,-0.02985367348655471,-2.056334981497686,0.10539822893208886,-0.10659653572829723,-0.5618877302184037,-0.044136002931127113,0.0,-0.00795334146847327,0.0,0.0,-0.13538345702796847,-1.3357148638666154,-0.09404494806062072,0.0,0.0,0.0,0.05579943830462256,0.1069056,41.03584,-0.4708137964935625,-0.013374539205364676,-163.47454465,0.625411712,-0.5,6432768,36.8893801262311,-0.010253906249999912,1.944974721615426,0.01871631,1392,0.000287171328,-33.9280122756958,0.9725422859191895,0.9955365061759949,-0.020569762354716657,0.17545166015625,-0.3784359097480774,0.2,0.0006541505921632051
350,0.01,-1.1517072079014777e-08,-0.2307216568311621,0.0,2773,62.65,-2.3604213906025572e-05,-0.07680328338920629,-0.20001923184275572,-0.00028277753008592926,-0.2726742810503222,0.0,0.0,0.0,2325,-0.031010686601159396,-2.0419492234814474,0.09609972362680819,-0.10427219897167869,-0.5574417400081515,-0.05070924364088824,0.0,-0.007947022049717742,0.0,0.0,-0.13198159165208323,-1.340581173878793,-0.09272711689994288,0.0,0.0,0.0,0.05551184774806079,0.1072128,41.08192,-0.4719502996985622,-0.012693116286148628,-162.46732614,0.625341056,-0.5,6451200,33.63490326938287,-0.010427517361111012,1.6656791034780256,0.017356383,1396,0.00028713446399999997,-33.93551387786865,0.9759045243263245,0.9954651594161987,-0.017997392930556088,0.15709228515625,-0.3719252049922943,0.2,0.000557682808721438
351,0.01,-1.216565246878339e-08,-0.23268886293925714,0.0,2773,62.73,-2.363037562924403e-05,-0.07661184736998368,-0.1976511119901868,-0.00027949620514541325,-0.2789504720256892,0.0,0.0,0.0,2332,-0.03047417985409033,-2.0504427255977675,0.10218860339767472,-0.10740014545053343,-0.5604411307381518,-0.045113306318128675,0.0,-0.008048768834762882,0.0,0.0,-0.1255199708322846,-1.3408384862354632,-0.09345996063368034,0.0,0.0,0.0,0.055384004193737194,0.10752,41.128,-0.4714780899115803,-0.012706679550723897,-162.51171691000002,0.6252704,-0.5,6469632,35.76601118918615,-0.00971137152777773,1.8294751794300277,0.019796815,1400,0.0002870976,-33.932028198242186,0.9686858057975769,0.9956046938896179,-0.021306138462387027,0.170703125,-0.37651118636131287,0.2,0.0007370857580099255
352,0.01,-1.1840578661860675e-08,-0.23647599440003597,0.0,2774,63.08,-2.400249455182607e-05,-0.07689080082881879,-0.19900194555663503,-0.00028941049474065755,-0.27946240300025477,0.0,0.0,0.0,2338,-0.030885448591966697,-2.0716090655079835,0.10880546916831477,-0.10596781928535871,-0.5727141314679902,-0.04507439050172964,0.0,-0.008194098907469007,0.0,0.0,-0.13863050810108596,-1.3452333865234511,-0.09563198981044492,0.0,8.68055051089161e-06,0.0,0.05751517862465164,0.1078272,41.174080000000004,-0.4672195693550628,-0.013184652084924487,-162.86290578,0.625199744,-0.5,6488064,38.08191420891017,-0.010069444444444364,2.071770158656004,0.020703262,1404,0.000287060736,-33.93713226318359,0.9729495644569397,0.9957923889160156,-0.02018010241445154,0.180712890625,-0.3760668635368347,0.2,0.0006285430223215372
353,0.01,-1.1516380734206303e-08,-0.22857939552645712,0.0,2772,62.66,-2.384953877267546e-05,-0.07680809346196506,-0.20054553355386973,-0.0002810719694853908,-0.26963784558552883,0.0,0.0,0.0,2346,-0.030432405127031697,-2.040879471543491,0.10117968200774,-0.10352288143567434,-0.556947633251298,-0.04681204064781998,0.0,-0.007910764291587623,0.0,0.0,-0.13361419175533856,-1.349859028809707,-0.09152423204679762,0.0,0.0,0.0,0.05583557052147751,0.1081344,41.22016,-0.46967416249407307,-0.013004530809767958,-162.46616292000002,0.625129088,-0.5,6506496,35.412888702709,-0.009494357638888845,1.797445615417163,0.01738533,1408,0.000287023872,-33.92860107421875,0.9752845764160156,0.9949032068252563,-0.017324719484895466,0.15604248046875,-0.37755534052848816,0.2,0.0005702339141862467
354,0.01,-1.1739213560069248e-08,-0.2316210350011199,0.0,2772,63.2,-2.3605178185664616e-05,-0.07686187015160076,-0.19906448154919137,-0.0002824971034597571,-0.27294289611221223,0.0,0.0,0.0,2353,-0.030291476915044968,-2.050786163178714,0.09824194577236123,-0.10443010381177803,-0.559870113419611,-0.048481336727777026,0.0,-0.008086251742743779,0.0,0.0,-0.13606316296681892,-1.3422369904280371,-0.09285345493291891,0.0,0.0,0.0,0.05618010224472636,0.1084416,41.266239999999996,-0.4668888162393696,-0.013330593632417731,-162.98802745,0.625058432,-0.5,6524928,34.38468102032643,-0.009624565972222169,1.7085853860497642,0.019501064,1412,0.000286987008,-33.92089138031006,0.9719139337539673,0.9949952363967896,-0.02117144896183163,0.1767578125,-0.37692198157310486,0.2,0.0006454646441852674
355,0.01,-1.2017137793301272e-08,-0.2317721370626064,0.0,2772,62.41,-2.416964628428981e-05,-0.0769629132863612,-0.19933495156118453,-0.00028511329546049334,-0.2788380543485925,0.0,0.0,0.0,2359,-0.0308970719399765,-2.050509978735249,0.09954467794741559,-0.10574528036941028,-0.5631893932712049,-0.04793548660739529,0.0,-0.008072788878294402,0.0,0.0,-0.12615423160265532,-1.3347125192237224,-0.09318331533619412,0.0,0.0,0.0,0.05610410046755945,0.1087488,41.31232,-0.4677999892671145,-0.012380074640128037,-162.18633767999998,0.624987776,-0.5,6543360,34.840637281595455,-0.010286458333333241,1.7341000091264223,0.019290008,1416,0.000286950144,-33.92638664245605,0.9712705016136169,0.9952023029327393,-0.01874929916812107,0.18646240234375,-0.3762633502483368,0.2,0.0006819710659328848
356,0.01,-1.158273984705573e-08,-0.232439817851137,0.0,2772,63.27,-2.435925051514801e-05,-0.0770074420452626,-0.1984655033753978,-0.0002924210660303586,-0.27274036724553036,0.0,0.0,0.0,2366,-0.031989243445054404,-2.066047756652807,0.10630419455845416,-0.10506840557757036,-0.5692116566869769,-0.05026888576457075,0.0,-0.00834637380631367,0.0,0.0,-0.13974759066292075,-1.3501865683243206,-0.09470481506716712,0.0,3.2552052289247513e-06,0.0,0.05670831401947439,0.109056,41.3584,-0.46947887639557123,-0.0127777518403794,-163.07085614,0.62491712,-0.5,6561792,37.20646809545896,-0.01039496527777768,1.977630367706735,0.020557862,1420,0.00028691328,-33.92754993438721,0.972079873085022,0.9953534603118896,-0.020819019281771035,0.18016357421875,-0.3765835464000702,0.2,0.00067624268704094
357,0.01,-1.1363116629927813e-08,-0.2341881729173862,0.0,2773,63.11,-2.4203575631735588e-05,-0.07715128293497324,-0.20014906682837233,-0.00028693623288405645,-0.2737354421070921,0.0,0.0,0.0,2372,-0.0313878907295385,-2.0521792690607152,0.10002931669643439,-0.10453688462494398,-0.5656004089712297,-0.048634723783820694,0.0,-0.008176500137111634,0.0,0.0,-0.1258161414085096,-1.3448418533771436,-0.09402571549697039,0.0,0.0,0.0,0.05615237139134298,0.1093632,41.40448,-0.4700678552522266,-0.01324650119123463,-162.90308696,0.624846464,-0.5,6580224,35.010260843752036,-0.009928385416666597,1.7706309456245188,0.018523749,1424,0.000286876416,-33.93280563354492,0.9730746746063232,0.9958512187004089,-0.018709087884053587,0.17567138671875,-0.3789471983909607,0.2,0.000603684177622199
358,0.01,-1.1767421634626125e-08,-0.2313547941050108,0.0,2773,62.97,-2.4086566502364092e-05,-0.07700101429013378,-0.19879667014366598,-0.0002918711988723341,-0.2766909276604166,0.0,0.0,0.0,2379,-0.032229594628754125,-2.0591576974877106,0.09757010738569138,-0.10369677983299978,-0.5646052528209442,-0.051569893372668665,0.0,-0.008346282725485592,0.0,0.0,-0.1380174803271699,-1.344148529149407,-0.09355498565155979,0.0,0.0,0.0,0.05647657136042772,0.1096704,41.450559999999996,-0.47266913634159313,-0.012791314894760339,-162.74895053000003,0.624775808,-0.5,6598656,34.14953758499198,-0.009809027777777713,1.6727302769127448,0.018155847,1428,0.000286839552,-33.93711605072021,0.9745972752571106,0.995826244354248,-0.017720255348831416,0.17235107421875,-0.3753831386566162,0.2,0.0006064858345780522
359,0.01,-1.144453083770908e-08,-0.23148656903393686,0.0,2772,63.62,-2.429958632818544e-05,-0.07687034091149256,-0.19954154993308057,-0.00029185535404023744,-0.26971253824750285,0.0,0.0,0.0,2386,-0.031007328285673166,-2.0542366620427583,0.10465612513470715,-0.10478538688852959,-0.5641216780138517,-0.04943942433082874,0.0,-0.008444000015571928,0.0,0.0,-0.13694181745079187,-1.343222924031349,-0.09404361983851141,0.0,0.0,0.0,0.056003915713329716,0.1099776,41.49664,-0.46862776216200897,-0.012540664510904916,-163.39460432,0.624705152,-0.5,6617088,36.6296437971475,-0.009830729166666592,1.9236082386410973,0.017981213,1432,0.00028680268799999997,-33.93633060455322,0.9730311632156372,0.9956852793693542,-0.018933199578896165,0.15594482421875,-0.3751877248287201,0.2,0.0006313344580121339
360,0.01,-1.190669543074201e-08,-0.2354767232618096,0.0,2772,63.35,-2.5093334246279134e-05,-0.07712631541763114,-0.19924704382841213,-0.0002996640699591328,-0.27573709403815727,0.0,0.0,0.0,2393,-0.03136779572431111,-2.062088442443069,0.09254204468978672,-0.10597468647104302,-0.5742685096615001,-0.05010220121434004,0.0,-0.008478075543916797,0.0,0.0,-0.13581543756925085,-1.3506308195847376,-0.09587067332618304,0.0,0.0,0.0,0.05694721724732278,0.1102848,41.54272,-0.46762046746156444,-0.013929550962833067,-163.15142849000003,0.624634496,-0.5,6635520,32.389715641425354,-0.009505208333333282,1.5565189069143495,0.019494068,1436,0.000286765824,-33.93243598937988,0.9707842469215393,0.9955372214317322,-0.019945498812012373,0.1746826171875,-0.37583523988723755,0.2,0.0007318119343835861
361,0.01,-1.151143030213322e-08,-0.2284551617463596,0.0,2772,63.26,-2.4702195759274335e-05,-0.07711776042863223,-0.20125799427318616,-0.00029817964232040556,-0.26504304285405006,0.0,0.0,0.0,2399,-0.03030861480016892,-2.033809365537797,0.1019381865781602,-0.10403824382757369,-0.5573894365663647,-0.04417078896590545,0.0,-0.008576809972181482,0.0,0.0,-0.1344848713021758,-1.354328704905388,-0.09316356761881045,0.0,0.0,0.0,0.05494105237205598,0.110592,41.5888,-0.4777767634785736,-0.013333306376201412,-163.04482767999997,0.62456384,-0.5,6653952,35.67836530235607,-0.00955946180555551,1.8451943531448052,0.017767776,1440,0.00028672896,-33.93187236785889,0.9755004644393921,0.9955093264579773,-0.017996652179863303,0.16099853515625,-0.3721584975719452,0.2,0.0005822745384648442
362,0.01,-1.1542387988411525e-08,-0.22171385645056535,0.0,2772,63.02,-2.4372574521341098e-05,-0.07693221080577252,-0.20019948693807288,-0.00029837705737014055,-0.2708159893514088,0.0,0.0,0.0,2406,-0.03015164598245144,-2.028183196091698,0.1032948214384399,-0.10307313487835124,-0.5536613265610181,-0.04526166619146533,0.0,-0.008591763091766392,0.0,0.0,-0.14205650436267075,-1.3441168557093026,-0.09004935945824608,0.0,0.0,0.0,0.05513320149757497,0.1108992,41.634879999999995,-0.47505481680715267,-0.01317759910145671,-162.79840264999999,0.624493184,-0.5,6672384,36.153187503453964,-0.009971788194444374,1.8697395071700027,0.020587608,1444,0.000286692096,-33.927006530761716,0.9701643586158752,0.9950934648513794,-0.02165412592003122,0.19246826171875,-0.378950297832489,0.2,0.0007223005493870005
363,0.01,-1.1521726421805837e-08,-0.234143551537925,0.0,2772,63.39,-2.4706961240350748e-05,-0.07703495503651699,-0.19764378162144636,-0.00029701095803024943,-0.27660360014782737,0.0,0.0,0.0,2413,-0.03223429646035722,-2.0586236078462172,0.09926856625123304,-0.10542769155572829,-0.568124896030114,-0.055049134288282224,0.0,-0.008390563463419147,0.0,0.0,-0.12783645642271335,-1.348212441113142,-0.0943352181387709,0.0,0.0,0.0,0.05679873713932747,0.1112064,41.68096,-0.46930839547684094,-0.013598063263796374,-163.18256184999998,0.624422528,-0.5,6690816,34.74399818793156,-0.009993489583333267,1.7249874812768244,0.019925388,1448,0.00028665523199999997,-33.91991539001465,0.9662667512893677,0.9949750900268555,-0.02205841206596233,0.18914794921875,-0.37770912051200867,0.2,0.000831454768194817
364,0.01,-1.1467771250438483e-08,-0.22440705559801918,0.0,2772,62.17,-2.4995278751604356e-05,-0.07710365801633039,-0.1999321833756316,-0.0003002104742893373,-0.2760212376238368,0.0,0.0,0.0,2419,-0.03131189666067539,-2.0401371680741085,0.1092023037556693,-0.10488294444020176,-0.5621252912948589,-0.054400345449913845,0.0,-0.008486531691058211,0.0,0.0,-0.13849599681644323,-1.349083628042083,-0.09141568792477137,0.0,5.425345281966858e-06,0.0,0.05563533808828014,0.1115136,41.72704,-0.47535670005503533,-0.012232505287910398,-161.95867661,0.624351872,-0.5,6709248,38.22080631448426,-0.009895833333333269,2.0923882430155722,0.018466864,1452,0.000286618368,-33.92322826385498,0.9739124774932861,0.9951626062393188,-0.01970710199093446,0.1657958984375,-0.3799268901348114,0.2,0.0006277840002439916
365,0.01,-1.1316229082811268e-08,-0.2276457961846409,0.0,2772,63.52,-2.5183904494422874e-05,-0.07728895848074041,-0.19709757680042805,-0.00030362404398129463,-0.27399104091650656,0.0,0.0,0.0,2426,-0.03200054880064254,-2.0557594124961396,0.09786219266942026,-0.10618035859856423,-0.567433098725636,-0.05165948905493854,0.0,-0.008726718969883668,0.0,0.0,-0.14600844268125832,-1.3425462078100738,-0.09274864765540959,0.0,0.0,0.0,0.05606821310871635,0.1118208,41.77312,-0.47735468528226505,-0.013745632071125632,-163.28223599,0.624281216,-0.5,6727680,34.251767434297086,-0.009960937499999918,1.6980140060562074,0.021434503,1456,0.000286581504,-33.9220645904541,0.9699864983558655,0.9949654340744019,-0.017623092327266932,0.19453125,-0.373354971408844,0.2,0.0007095058477716521
366,0.01,-1.1188254871790717e-08,-0.22979500461782576,0.0,2772,63.79,-2.537807212083767e-05,-0.07737469823428038,-0.19901516193690968,-0.00030711334727369225,-0.27487508962279583,0.0,0.0,0.0,2432,-0.03301788974103223,-2.0574020637246497,0.1016413779827616,-0.10365069943881572,-0.5691702540074542,-0.05892357727658391,0.0,-0.008660209321726177,0.0,0.0,-0.1449626044572711,-1.3523772307826216,-0.09407332351232994,0.0,1.085065175882644e-06,0.0,0.056245338010119696,0.112128,41.8192,-0.47405554332183975,-0.013909477449487895,-163.57119845,0.62421056,-0.5,6746112,35.57448229396656,-0.009830729166666599,1.8168069468974968,0.018606162,1460,0.00028654464,-33.91840419769287,0.9773843288421631,0.9949084520339966,-0.01817854344844818,0.17265625,-0.3778925836086273,0.2,0.0005480991763761267
367,0.01,-1.1700864697805374e-08,-0.2224718880027185,0.0,2772,62.63,-2.5435523836675422e-05,-0.07735572556530552,-0.1997250448544692,-0.00030954352724783037,-0.2681139901998267,0.0,0.0,0.0,2439,-0.03355299694912048,-2.03428182102802,0.10652906847993712,-0.10227410781362405,-0.5520424853948638,-0.05855512170710058,0.0,-0.008733753684444562,0.0,0.0,-0.15860874619755347,-1.3418869196561156,-0.09124121444235994,0.0,0.0,0.0,0.05493058253304815,0.1124352,41.86528,-0.48028136352724604,-0.013619764306996431,-162.39324561,0.624139904,-0.5,6764544,37.28517396797799,-0.00995008680555547,1.998047314803131,0.02045249,1464,0.00028650777599999996,-33.91634902954102,0.9751789569854736,0.9948511123657227,-0.019532874552533032,0.1781494140625,-0.3769257366657257,0.2,0.0006140461919130757
